,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
1332,MI,CHAIN PHARMACY,IN,ST JOSEPH,9143,1.793,200.0,10.0,200609,1008.0
1333,MI,CHAIN PHARMACY,IN,ST JOSEPH,9193,1.36215,300.0,7.5,200609,1646.0
1339,MI,CHAIN PHARMACY,IN,ST JOSEPH,9143,1.793,200.0,10.0,200703,1247.0
1341,MI,CHAIN PHARMACY,IN,ST JOSEPH,9193,1.5135,500.0,5.0,200704,1849.0
1348,MI,CHAIN PHARMACY,IN,ST JOSEPH,9193,0.9081,200.0,7.5,200708,2024.0
1352,MI,CHAIN PHARMACY,IN,ST JOSEPH,9193,0.136215,30.0,7.5,200709,1680.0
1353,MI,CHAIN PHARMACY,IN,ST JOSEPH,9143,1.793,200.0,10.0,200710,1191.0
1354,MI,CHAIN PHARMACY,IN,HOWARD,9143,0.44825,100.0,5.0,200601,220.0
1355,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.9081,300.0,5.0,200605,1851.0
1356,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.45405,100.0,7.5,200607,1366.0
1357,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.9081,200.0,7.5,200608,1685.0
1358,MI,CHAIN PHARMACY,IN,HOWARD,9143,7.1720000000000015,100.0,80.0,200608,614.0
1359,MI,CHAIN PHARMACY,IN,HOWARD,9143,0.8965,100.0,10.0,200609,665.0
1360,MI,CHAIN PHARMACY,IN,HOWARD,9143,3.5860000000000003,400.0,10.0,200610,630.0
1361,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.3027,100.0,5.0,200702,1551.0
1362,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.45405,100.0,7.5,200703,1743.0
1363,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.3027,100.0,5.0,200704,1519.0
1366,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.45405,100.0,7.5,200705,1861.0
1367,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.45405,100.0,7.5,200706,1733.0
1368,MI,CHAIN PHARMACY,IN,HOWARD,9143,0.8965,200.0,5.0,200707,716.0
1369,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.9081,200.0,7.5,200707,1804.0
1372,MI,CHAIN PHARMACY,IN,HOWARD,9143,2.6895,100.0,30.0,200708,755.0
1373,MI,CHAIN PHARMACY,IN,HOWARD,9193,1.36215,300.0,7.5,200709,1626.0
1374,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.45405,100.0,7.5,200710,1863.0
1376,MI,CHAIN PHARMACY,IN,HOWARD,9143,21.516,300.0,80.0,200711,714.0
1377,MI,CHAIN PHARMACY,IN,HOWARD,9193,0.3027,100.0,5.0,200711,1851.0
1378,MI,CHAIN PHARMACY,IN,DELAWARE,9193,1.5135,500.0,5.0,200602,1169.0
1380,MI,CHAIN PHARMACY,IN,DELAWARE,9193,0.3027,100.0,5.0,200605,1780.0
1381,MI,CHAIN PHARMACY,IN,DELAWARE,9193,0.45405,100.0,7.5,200606,1772.0
1382,MI,CHAIN PHARMACY,IN,DELAWARE,9143,1.34475,200.0,7.5,200607,931.0
1383,MI,CHAIN PHARMACY,IN,DELAWARE,9193,1.5135,500.0,5.0,200608,1918.0
1384,MI,CHAIN PHARMACY,IN,DELAWARE,9193,0.3027,100.0,5.0,200609,1885.0
1385,MI,CHAIN PHARMACY,IN,DELAWARE,9143,0.8965,200.0,5.0,200609,971.0
1386,MI,CHAIN PHARMACY,IN,DELAWARE,9193,1.5135,500.0,5.0,200610,1799.0
1390,MI,CHAIN PHARMACY,IN,DELAWARE,9143,3.5860000000000003,100.0,40.0,200701,1111.0
1391,MI,CHAIN PHARMACY,IN,DELAWARE,9193,0.136215,30.0,7.5,200702,1809.0
1392,MI,CHAIN PHARMACY,IN,DELAWARE,9193,0.6054,200.0,5.0,200703,2004.0
1394,MI,CHAIN PHARMACY,IN,DELAWARE,9143,1.793,200.0,10.0,200705,1042.0
1395,MI,CHAIN PHARMACY,IN,DELAWARE,9193,1.5135,500.0,5.0,200705,2191.0
1396,MI,CHAIN PHARMACY,IN,DELAWARE,9193,0.3027,100.0,5.0,200706,2154.0
1397,MI,CHAIN PHARMACY,IN,DELAWARE,9143,2.6895,600.0,5.0,200706,971.0
1398,MI,CHAIN PHARMACY,IN,DELAWARE,9193,3.027,1000.0,5.0,200707,2284.0
1399,MI,CHAIN PHARMACY,IN,DELAWARE,9193,1.5135,500.0,5.0,200708,2227.0
1400,MI,CHAIN PHARMACY,IN,DELAWARE,9193,1.5135,500.0,5.0,200710,2068.0
1401,MI,CHAIN PHARMACY,IN,MADISON,9193,0.6054,200.0,5.0,200606,2446.0
1402,MI,CHAIN PHARMACY,IN,MADISON,9193,0.6054,200.0,5.0,200609,2343.0
1403,MI,CHAIN PHARMACY,IN,MADISON,9193,0.3027,100.0,5.0,200611,2700.0
1406,MI,CHAIN PHARMACY,IN,MADISON,9193,0.3027,100.0,5.0,200612,2665.0
1407,MI,CHAIN PHARMACY,IN,MADISON,9193,0.3027,100.0,5.0,200701,2597.0
1408,MI,CHAIN PHARMACY,IN,MADISON,9143,3.5860000000000003,100.0,40.0,200703,809.0
1409,MI,CHAIN PHARMACY,IN,MADISON,9193,0.9081,300.0,5.0,200704,2743.0
1410,MI,CHAIN PHARMACY,IN,MADISON,9193,0.6054,200.0,5.0,200708,3353.0
1411,MI,CHAIN PHARMACY,IN,MADISON,9193,0.45405,100.0,7.5,200709,2689.0
1412,MI,CHAIN PHARMACY,IN,MADISON,9193,1.5135,500.0,5.0,200710,3072.0
1413,MI,CHAIN PHARMACY,IN,MADISON,9193,0.9081,200.0,7.5,200712,3098.0
1417,MI,CHAIN PHARMACY,IN,MARION,9193,0.45405,100.0,7.5,200603,10782.0
1418,MI,CHAIN PHARMACY,IN,MARION,9143,1.793,100.0,20.0,200606,6198.0
1421,MI,CHAIN PHARMACY,IN,MARION,9143,0.672375,100.0,7.5,200701,8116.0
1425,MI,CHAIN PHARMACY,IN,MARION,9143,0.44825,100.0,5.0,200706,7148.0
1427,MI,CHAIN PHARMACY,IN,MARION,9143,0.8965,200.0,5.0,200708,8441.0
1428,MI,CHAIN PHARMACY,IN,MARION,9193,0.45405,100.0,7.5,200709,10822.0
1432,MI,CHAIN PHARMACY,IN,MARION,9193,0.9081,200.0,7.5,200711,11832.0
1434,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,0.45405,100.0,7.5,200601,777.0
1436,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,1.5135,500.0,5.0,200605,1296.0
1437,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,0.6054,200.0,5.0,200606,1320.0
1438,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,1.8162,400.0,7.5,200607,1214.0
1439,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,2.7243,600.0,7.5,200608,1270.0
1442,MI,CHAIN PHARMACY,IN,TIPPECANOE,9143,0.8965,100.0,10.0,200611,506.0
1443,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,0.9081,200.0,7.5,200612,1342.0
1445,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,0.3027,100.0,5.0,200704,1331.0
1446,MI,CHAIN PHARMACY,IN,TIPPECANOE,9143,1.793,200.0,10.0,200704,562.0
1447,MI,CHAIN PHARMACY,IN,TIPPECANOE,9143,1.34475,300.0,5.0,200706,603.0
1448,MI,CHAIN PHARMACY,IN,TIPPECANOE,9143,7.1720000000000015,200.0,40.0,200707,628.0
1449,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,1.5135,500.0,5.0,200708,1517.0
1452,MI,CHAIN PHARMACY,IN,TIPPECANOE,9193,0.9081,200.0,7.5,200710,1730.0
1456,MI,CHAIN PHARMACY,IN,MARION,9193,1.5135,500.0,5.0,200604,10011.0
1458,MI,CHAIN PHARMACY,IN,MARION,9143,1.34475,300.0,5.0,200605,5990.0
1460,MI,CHAIN PHARMACY,IN,MARION,9193,0.45405,100.0,7.5,200606,12948.0
1466,MI,CHAIN PHARMACY,IN,MARION,9193,0.9081,200.0,7.5,200611,11052.0
1474,MI,CHAIN PHARMACY,IN,MARION,9143,0.8965,200.0,5.0,200703,7466.0
1479,MI,CHAIN PHARMACY,IN,MARION,9193,1.36215,300.0,7.5,200706,12270.0
1486,MI,CHAIN PHARMACY,IN,MARION,9143,0.8965,200.0,5.0,200711,7610.0
1489,MI,CHAIN PHARMACY,IN,MARION,9143,0.44825,100.0,5.0,200603,6286.0
1491,MI,CHAIN PHARMACY,IN,MARION,9143,0.44825,100.0,5.0,200608,6590.0
1492,MI,CHAIN PHARMACY,IN,MARION,9193,0.6054,200.0,5.0,200608,10713.0
1494,MI,CHAIN PHARMACY,IN,MARION,9143,0.8965,200.0,5.0,200610,6593.0
1506,MI,CHAIN PHARMACY,IN,LA PORTE,9193,0.3027,100.0,5.0,200607,948.0
1508,MI,CHAIN PHARMACY,IN,LA PORTE,9143,0.8965,100.0,10.0,200608,496.0
1513,MI,CHAIN PHARMACY,IN,LA PORTE,9193,1.5135,500.0,5.0,200611,1100.0
1523,MI,CHAIN PHARMACY,IN,LA PORTE,9143,3.5860000000000003,200.0,20.0,200706,457.0
1524,MI,CHAIN PHARMACY,IN,LA PORTE,9143,1.34475,200.0,7.5,200707,491.0
1529,MI,CHAIN PHARMACY,IN,LA PORTE,9193,1.36215,300.0,7.5,200710,1228.0
1530,MI,CHAIN PHARMACY,IN,LA PORTE,9143,0.8965,200.0,5.0,200710,383.0
1532,MI,CHAIN PHARMACY,IN,LAKE,9193,0.45405,100.0,7.5,200601,3253.0
1538,MI,CHAIN PHARMACY,IN,LAKE,9193,3.17835,700.0,7.5,200604,3523.0
1551,MI,CHAIN PHARMACY,IN,LAKE,9193,0.45405,100.0,7.5,200801,4552.0
1553,MI,CHAIN PHARMACY,IN,LAKE,9143,0.44825,100.0,5.0,200606,1204.0
1556,MI,CHAIN PHARMACY,IN,LAKE,9143,0.44825,100.0,5.0,200610,1260.0
1558,MI,CHAIN PHARMACY,IN,LAKE,9143,0.8965,200.0,5.0,200701,1184.0
1568,MI,CHAIN PHARMACY,IN,CLARK,9193,0.45405,100.0,7.5,200602,1480.0
1571,MI,CHAIN PHARMACY,IN,CLARK,9193,0.3027,100.0,5.0,200608,1642.0
1573,MI,CHAIN PHARMACY,IN,CLARK,9193,1.36215,300.0,7.5,200609,1652.0
1575,MI,CHAIN PHARMACY,IN,CLARK,9193,1.8162,400.0,7.5,200610,1856.0
1576,MI,CHAIN PHARMACY,IN,CLARK,9143,7.1720000000000015,100.0,80.0,200611,597.0
1577,MI,CHAIN PHARMACY,IN,CLARK,9193,1.8162,400.0,7.5,200611,1643.0
1578,MI,CHAIN PHARMACY,IN,CLARK,9193,0.45405,100.0,7.5,200702,1609.0
1579,MI,CHAIN PHARMACY,IN,CLARK,9143,2.241,500.0,5.0,200702,604.0
1580,MI,CHAIN PHARMACY,IN,CLARK,9143,3.5860000000000003,100.0,40.0,200703,725.0
1581,MI,CHAIN PHARMACY,IN,CLARK,9193,3.027,1000.0,5.0,200704,1725.0
1583,MI,CHAIN PHARMACY,IN,CLARK,9193,0.45405,100.0,7.5,200707,1948.0
1585,MI,CHAIN PHARMACY,IN,CLARK,9193,0.45405,100.0,7.5,200709,1699.0
1587,MI,CHAIN PHARMACY,IN,CLARK,9143,0.44825,100.0,5.0,200709,707.0
1588,MI,CHAIN PHARMACY,IN,CLARK,9193,0.9081,200.0,7.5,200710,2131.0
1589,MI,CHAIN PHARMACY,IN,CLARK,9193,0.45405,100.0,7.5,200711,1998.0
1591,MI,CHAIN PHARMACY,IN,CLARK,9193,1.5135,500.0,5.0,200712,2016.0
1595,MI,CHAIN PHARMACY,IN,STEUBEN,9143,14.344,200.0,80.0,200603,98.0
1596,MI,CHAIN PHARMACY,IN,STEUBEN,9143,1.793,100.0,20.0,200604,98.0
1597,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.3027,100.0,5.0,200605,163.0
1598,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.9081,300.0,5.0,200606,137.0
1599,MI,CHAIN PHARMACY,IN,STEUBEN,9193,1.5135,500.0,5.0,200608,163.0
1601,MI,CHAIN PHARMACY,IN,STEUBEN,9143,28.688,400.0,80.0,200609,115.0
1602,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.45405,100.0,7.5,200612,190.0
1603,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.3027,100.0,5.0,200701,142.0
1604,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.3027,100.0,5.0,200703,151.0
1606,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.3027,100.0,5.0,200705,169.0
1607,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.9081,300.0,5.0,200706,175.0
1608,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.45405,100.0,7.5,200710,163.0
1609,MI,CHAIN PHARMACY,IN,STEUBEN,9193,0.9081,200.0,7.5,200712,177.0
1610,MI,CHAIN PHARMACY,IN,WAYNE,9193,1.5135,500.0,5.0,200601,363.0
1611,MI,CHAIN PHARMACY,IN,WAYNE,9143,2.6895,300.0,10.0,200602,336.0
1612,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.15135,100.0,2.5,200602,684.0
1613,MI,CHAIN PHARMACY,IN,WAYNE,9193,1.5135,500.0,5.0,200604,866.0
1615,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.45405,100.0,7.5,200605,1064.0
1616,MI,CHAIN PHARMACY,IN,WAYNE,9143,0.8965,200.0,5.0,200605,371.0
1617,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.3027,100.0,5.0,200608,1009.0
1618,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.6054,200.0,5.0,200609,947.0
1619,MI,CHAIN PHARMACY,IN,WAYNE,9193,1.8162,400.0,7.5,200610,1097.0
1621,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.45405,100.0,7.5,200611,1042.0
1623,MI,CHAIN PHARMACY,IN,WAYNE,9193,3.6324,800.0,7.5,200612,987.0
1625,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.6054,200.0,5.0,200702,962.0
1626,MI,CHAIN PHARMACY,IN,WAYNE,9143,3.5860000000000003,400.0,10.0,200703,464.0
1627,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.9081,200.0,7.5,200703,1093.0
1630,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.9081,300.0,5.0,200705,1156.0
1631,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.9081,300.0,5.0,200706,1117.0
1632,MI,CHAIN PHARMACY,IN,WAYNE,9193,1.8162,400.0,7.5,200708,1189.0
1633,MI,CHAIN PHARMACY,IN,WAYNE,9193,0.45405,100.0,7.5,200709,967.0
1635,MI,CHAIN PHARMACY,IN,MORGAN,9193,0.45405,100.0,7.5,200601,494.0
1636,MI,CHAIN PHARMACY,IN,MORGAN,9193,1.8162,400.0,7.5,200602,605.0
1639,MI,CHAIN PHARMACY,IN,MORGAN,9143,0.672375,100.0,7.5,200604,348.0
1640,MI,CHAIN PHARMACY,IN,MORGAN,9193,0.45405,100.0,7.5,200604,933.0
1641,MI,CHAIN PHARMACY,IN,MORGAN,9143,1.793,200.0,10.0,200606,479.0
1642,MI,CHAIN PHARMACY,IN,MORGAN,9193,0.9081,200.0,7.5,200607,874.0
1643,MI,CHAIN PHARMACY,IN,MORGAN,9193,0.45405,100.0,7.5,200609,932.0
1644,MI,CHAIN PHARMACY,IN,MORGAN,9193,1.36215,300.0,7.5,200612,1025.0
1645,MI,CHAIN PHARMACY,IN,MORGAN,9193,0.3027,100.0,5.0,200702,894.0
1646,MI,CHAIN PHARMACY,IN,MORGAN,9193,1.36215,300.0,7.5,200703,1153.0
1647,MI,CHAIN PHARMACY,IN,MORGAN,9193,0.9081,300.0,5.0,200705,1182.0
1649,MI,CHAIN PHARMACY,IN,MORGAN,9143,3.5860000000000003,200.0,20.0,200705,501.0
1650,MI,CHAIN PHARMACY,IN,MORGAN,9143,0.8965,100.0,10.0,200707,480.0
1651,MI,CHAIN PHARMACY,IN,MORGAN,9193,0.6054,200.0,5.0,200708,1324.0
1652,MI,CHAIN PHARMACY,IN,MORGAN,9193,1.5135,500.0,5.0,200709,1152.0
1655,MI,CHAIN PHARMACY,IN,MORGAN,9193,1.5135,500.0,5.0,200710,1173.0
1658,MI,CHAIN PHARMACY,IN,HAMILTON,9193,0.3027,100.0,5.0,200602,1105.0
1661,MI,CHAIN PHARMACY,IN,HAMILTON,9193,0.6054,100.0,10.0,200610,1875.0
1671,MI,CHAIN PHARMACY,IN,HAMILTON,9193,0.3027,100.0,5.0,200711,2027.0
1672,MI,CHAIN PHARMACY,IN,FLOYD,9193,0.9081,200.0,7.5,200603,1332.0
1673,MI,CHAIN PHARMACY,IN,FLOYD,9193,0.45405,100.0,7.5,200606,1360.0
1674,MI,CHAIN PHARMACY,IN,FLOYD,9193,0.6054,200.0,5.0,200612,1569.0
1675,MI,CHAIN PHARMACY,IN,FLOYD,9193,0.6054,200.0,5.0,200701,1349.0
1676,MI,CHAIN PHARMACY,IN,FLOYD,9143,0.8965,100.0,10.0,200702,678.0
1679,MI,CHAIN PHARMACY,IN,FLOYD,9193,0.3027,100.0,5.0,200704,1419.0
1681,MI,CHAIN PHARMACY,IN,FLOYD,9193,1.5135,500.0,5.0,200707,1530.0
1682,MI,CHAIN PHARMACY,IN,FLOYD,9143,0.8965,100.0,10.0,200707,729.0
1683,MI,CHAIN PHARMACY,IN,FLOYD,9193,1.5135,500.0,5.0,200709,1481.0
1684,MI,CHAIN PHARMACY,IN,FLOYD,9143,2.6895,300.0,10.0,200801,1069.0
1685,VA,PRACTITIONER,IN,MARION,9193,3.027,500.0,10.0,200804,12337.0
1686,IL,RETAIL PHARMACY,IN,SCOTT,9143,2.24125,500.0,5.0,200702,506.0
1700,IL,RETAIL PHARMACY,IN,LAKE,9143,7.1720000000000015,100.0,80.0,200911,1466.0
1703,IL,RETAIL PHARMACY,IN,LAKE,9193,13.6215,3000.0,7.5,201004,6306.0
1704,IL,RETAIL PHARMACY,IN,LAKE,9143,0.44825,100.0,5.0,201007,1781.0
1711,IL,RETAIL PHARMACY,IN,LAKE,9193,2.27025,500.0,7.5,201207,7472.0
1712,IL,RETAIL PHARMACY,IN,LAKE,9193,1.5135,500.0,5.0,201208,8489.0
1713,IL,RETAIL PHARMACY,IN,LAKE,9193,0.3027,100.0,5.0,201210,8308.0
1714,IL,RETAIL PHARMACY,IN,RIPLEY,9193,0.3027,100.0,5.0,200612,345.0
1715,IL,RETAIL PHARMACY,IN,WASHINGTON,9193,1.2108,200.0,10.0,200611,317.0
1716,IL,RETAIL PHARMACY,IN,WABASH,9143,0.8965,100.0,10.0,200605,144.0
1717,IL,RETAIL PHARMACY,IN,WABASH,9193,3.027,500.0,10.0,200606,484.0
1718,IL,RETAIL PHARMACY,IN,WABASH,9193,3.027,500.0,10.0,200607,459.0
1720,IL,RETAIL PHARMACY,IN,WABASH,9193,0.6054,100.0,10.0,200612,521.0
1721,IL,RETAIL PHARMACY,IN,WABASH,9143,7.1720000000000015,100.0,80.0,200701,147.0
1722,IL,RETAIL PHARMACY,IN,WABASH,9193,0.45405,100.0,7.5,200701,492.0
1724,IL,RETAIL PHARMACY,IN,WABASH,9193,1.2108,200.0,10.0,200703,495.0
1725,IL,RETAIL PHARMACY,IN,WABASH,9143,0.959148,200.0,5.35,200704,140.0
1727,IL,RETAIL PHARMACY,IN,WABASH,9193,1.5135,500.0,5.0,200707,578.0
1728,IL,RETAIL PHARMACY,IN,WABASH,9193,0.9081,200.0,7.5,200708,636.0
1730,IL,RETAIL PHARMACY,IN,WABASH,9193,2.27025,500.0,7.5,200709,561.0
1731,IL,RETAIL PHARMACY,IN,WABASH,9143,0.959148,200.0,5.35,200710,153.0
1732,IL,RETAIL PHARMACY,IN,WABASH,9193,1.5135,500.0,5.0,200710,650.0
1734,IL,RETAIL PHARMACY,IN,WABASH,9143,0.8965,100.0,10.0,200712,168.0
1735,IL,RETAIL PHARMACY,IN,WABASH,9193,0.45405,100.0,7.5,200802,648.0
1736,IL,RETAIL PHARMACY,IN,PORTER,9193,0.15135,100.0,2.5,200606,1556.0
1737,IL,RETAIL PHARMACY,IN,PORTER,9143,0.4482,100.0,5.0,200608,661.0
1738,IL,RETAIL PHARMACY,IN,PORTER,9143,0.4482,100.0,5.0,200611,553.0
1746,IL,RETAIL PHARMACY,IN,PORTER,9193,2.27025,500.0,7.5,200707,1780.0
1750,IL,RETAIL PHARMACY,IN,PORTER,9193,0.9081,200.0,7.5,201010,2499.0
1753,IL,RETAIL PHARMACY,IN,PORTER,9143,4.4825,1000.0,5.0,201102,1170.0
1757,IL,RETAIL PHARMACY,IN,PORTER,9193,0.3027,100.0,5.0,201105,3031.0
1759,IL,RETAIL PHARMACY,IN,PORTER,9143,1.34475,300.0,5.0,201107,1312.0
1760,IL,RETAIL PHARMACY,IN,PORTER,9143,1.793,200.0,10.0,201109,1420.0
1766,IL,RETAIL PHARMACY,IN,PORTER,9193,3.027,1000.0,5.0,201112,3141.0
1767,IL,RETAIL PHARMACY,IN,PORTER,9143,2.6895,300.0,10.0,201201,1251.0
1768,IL,RETAIL PHARMACY,IN,PORTER,9193,3.027,1000.0,5.0,201201,2750.0
1771,IL,RETAIL PHARMACY,IN,PORTER,9143,4.4825,1000.0,5.0,201203,1395.0
1775,IL,RETAIL PHARMACY,IN,PORTER,9193,1.5135,500.0,5.0,201204,2862.0
1780,IL,RETAIL PHARMACY,IN,PORTER,9143,1.34475,200.0,7.5,201206,1549.0
1784,IL,RETAIL PHARMACY,IN,PORTER,9143,0.672375,100.0,7.5,201208,1629.0
1786,IL,RETAIL PHARMACY,IN,PORTER,9143,1.793,200.0,10.0,201209,1919.0
1787,IL,RETAIL PHARMACY,IN,PORTER,9193,1.5135,500.0,5.0,201210,3358.0
1789,IL,RETAIL PHARMACY,IN,PORTER,9143,3.5860000000000003,400.0,10.0,201210,1819.0
1792,IL,RETAIL PHARMACY,IN,PORTER,9193,0.15135,100.0,2.5,201211,3051.0
1793,IL,RETAIL PHARMACY,IN,PORTER,9143,0.8965,100.0,10.0,201211,1496.0
1795,IL,RETAIL PHARMACY,IN,PORTER,9193,2.27025,500.0,7.5,201212,2819.0
1796,IL,RETAIL PHARMACY,IN,TIPPECANOE,9143,4.4825,500.0,10.0,201210,1644.0
1797,IL,RETAIL PHARMACY,IN,TIPPECANOE,9193,0.45405,100.0,7.5,201211,3004.0
1798,IL,RETAIL PHARMACY,IN,TIPPECANOE,9193,0.45405,100.0,7.5,201212,3122.0
1799,KY,RETAIL PHARMACY,IN,WARRICK,9193,1.2108,200.0,10.0,200602,256.0
1800,KY,RETAIL PHARMACY,IN,WARRICK,9193,3.027,500.0,10.0,200603,334.0
1801,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.6054,100.0,10.0,200609,501.0
1802,KY,RETAIL PHARMACY,IN,WARRICK,9143,0.8965,100.0,10.0,200611,281.0
1803,KY,RETAIL PHARMACY,IN,WARRICK,9193,1.08972,240.0,7.5,200612,532.0
1804,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.45405,100.0,7.5,200703,574.0
1805,KY,RETAIL PHARMACY,IN,WARRICK,9143,3.5860000000000003,100.0,40.0,200704,226.0
1806,KY,RETAIL PHARMACY,IN,WARRICK,9143,7.1720000000000015,100.0,80.0,200705,286.0
1807,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.24125,500.0,5.0,200706,281.0
1809,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.3027,100.0,5.0,200706,517.0
1810,KY,RETAIL PHARMACY,IN,WARRICK,9143,7.1720000000000015,100.0,80.0,200707,321.0
1811,KY,RETAIL PHARMACY,IN,WARRICK,9193,3.027,500.0,10.0,200710,705.0
1813,KY,RETAIL PHARMACY,IN,WARRICK,9143,0.8965,100.0,10.0,200710,217.0
1814,KY,RETAIL PHARMACY,IN,WARRICK,9143,7.1720000000000015,200.0,40.0,200711,258.0
1815,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.3027,100.0,5.0,200711,546.0
1816,KY,RETAIL PHARMACY,IN,WARRICK,9193,3.027,500.0,10.0,200802,554.0
1817,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.45405,100.0,7.5,200807,651.0
1818,KY,RETAIL PHARMACY,IN,WARRICK,9193,1.2108,400.0,5.0,200808,614.0
1819,KY,RETAIL PHARMACY,IN,WARRICK,9143,1.34475,200.0,7.5,200809,269.0
1820,KY,RETAIL PHARMACY,IN,WARRICK,9193,3.027,500.0,10.0,200809,712.0
1821,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.24125,500.0,5.0,200810,335.0
1823,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.6895,400.0,7.5,200811,268.0
1824,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.45405,100.0,7.5,200811,1298.0
1825,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.45405,100.0,7.5,200812,1163.0
1826,KY,RETAIL PHARMACY,IN,WARRICK,9143,1.793,100.0,20.0,200812,309.0
1828,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.6895,200.0,15.0,200901,334.0
1829,KY,RETAIL PHARMACY,IN,WARRICK,9193,2.27025,500.0,7.5,200901,754.0
1830,KY,RETAIL PHARMACY,IN,WARRICK,9193,2.27025,500.0,7.5,200902,556.0
1831,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.24125,500.0,5.0,200904,360.0
1833,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.24125,500.0,5.0,200909,427.0
1834,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.9081,200.0,7.5,200910,803.0
1835,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.45405,100.0,7.5,200911,701.0
1837,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.017125,300.0,7.5,201003,438.0
1838,KY,RETAIL PHARMACY,IN,WARRICK,9143,3.361875,500.0,7.5,201004,669.0
1839,KY,RETAIL PHARMACY,IN,WARRICK,9193,1.2108,200.0,10.0,201005,862.0
1840,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.6054,100.0,10.0,201006,912.0
1841,KY,RETAIL PHARMACY,IN,WARRICK,9143,3.5860000000000003,100.0,40.0,201008,490.0
1842,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.45405,100.0,7.5,201009,886.0
1843,KY,RETAIL PHARMACY,IN,WARRICK,9143,1.34475,200.0,7.5,201010,533.0
1844,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.45405,100.0,7.5,201011,845.0
1845,KY,RETAIL PHARMACY,IN,WARRICK,9143,0.672375,100.0,7.5,201101,473.0
1847,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.9081,200.0,7.5,201101,811.0
1848,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.6895,300.0,10.0,201103,578.0
1849,KY,RETAIL PHARMACY,IN,WARRICK,9193,3.027,500.0,10.0,201105,920.0
1850,KY,RETAIL PHARMACY,IN,WARRICK,9143,0.8965,100.0,10.0,201106,501.0
1851,KY,RETAIL PHARMACY,IN,WARRICK,9193,0.3027,100.0,5.0,201107,957.0
1852,KY,RETAIL PHARMACY,IN,WARRICK,9193,3.027,500.0,10.0,201111,1098.0
1854,KY,RETAIL PHARMACY,IN,WARRICK,9143,0.672375,100.0,7.5,201111,502.0
1856,KY,RETAIL PHARMACY,IN,WARRICK,9143,2.6895,300.0,10.0,201201,548.0
