,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
1907,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,5.379,200.0,30.0,201003,1049.0
1915,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,0.8965,100.0,10.0,201010,957.0
1919,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9193,1.5135,500.0,5.0,201102,425.0
1922,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,0.8965,200.0,5.0,201105,963.0
1932,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9193,2.27025,500.0,7.5,201201,395.0
1934,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,2.6895,100.0,30.0,201201,979.0
1937,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,0.8965,200.0,5.0,201202,898.0
1940,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,1.34475,100.0,15.0,200602,724.0
1943,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.9081,200.0,7.5,200604,789.0
1945,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,0.4482,100.0,5.0,200604,671.0
1946,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.6054,100.0,10.0,200605,1076.0
1947,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.6054,100.0,10.0,200606,943.0
1948,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.6054,100.0,10.0,200607,934.0
1949,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,5.379,400.0,15.0,200607,776.0
1951,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,0.44825,100.0,5.0,200608,902.0
1957,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.6054,100.0,10.0,200610,1070.0
1960,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,2.6895,200.0,15.0,200611,748.0
1961,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.6054,100.0,10.0,200611,989.0
1964,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,3.13775,700.0,5.0,200612,848.0
1970,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.45405,100.0,7.5,200703,971.0
1972,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,0.8965,100.0,10.0,200704,938.0
1974,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,0.672375,100.0,7.5,200705,984.0
1976,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.9081,200.0,7.5,200706,1143.0
1977,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,5.379,400.0,15.0,200707,903.0
1979,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,2.27025,500.0,7.5,200708,1148.0
1982,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,0.44825,100.0,5.0,200709,952.0
1983,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,1.793,400.0,5.0,200710,1108.0
1984,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.45405,100.0,7.5,200710,1208.0
1985,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,1.34475,300.0,5.0,200711,944.0
2021,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,0.8965,200.0,5.0,200902,910.0
2025,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.45405,100.0,7.5,200904,1190.0
2041,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,0.8965,200.0,5.0,201001,930.0
2054,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,1.34475,100.0,15.0,201008,1183.0
2057,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,0.3027,100.0,5.0,201011,1075.0
2061,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,0.8965,100.0,10.0,201103,1547.0
2069,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,6.72375,500.0,15.0,200606,624.0
2091,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9193,0.6054,100.0,10.0,200801,484.0
2105,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9193,0.6054,100.0,10.0,200811,408.0
2107,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,1.793,400.0,5.0,200901,774.0
2131,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,0.8965,200.0,5.0,201005,966.0
2134,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,0.8965,200.0,5.0,201009,1020.0
2168,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,1.5135,500.0,5.0,200601,497.0
2169,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,6.72375,1500.0,5.0,200601,774.0
2189,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,1.6137,400.0,,200701,966.0
2234,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,8.965,1000.0,10.0,200810,1070.0
2269,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9193,3.027,500.0,10.0,201105,1174.0
2281,AK,CHAIN PHARMACY,AK,MATANUSKA SUSITNA,9143,4.4825,1000.0,5.0,201202,1568.0
2287,AK,CHAIN PHARMACY,AK,ANCHORAGE,9143,8.965,500.0,20.0,200607,2376.0
2376,AK,CHAIN PHARMACY,AK,ANCHORAGE,9143,8.965,1000.0,10.0,200604,2301.0
2491,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.9081,200.0,7.5,200601,121.0
2492,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.45405,100.0,7.5,200602,122.0
2493,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,200604,146.0
2495,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.6054,100.0,10.0,200605,142.0
2496,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.3027,100.0,5.0,200606,157.0
2497,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.45405,100.0,7.5,200607,144.0
2500,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,200608,172.0
2501,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,2.27025,500.0,7.5,200609,157.0
2503,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,200612,127.0
2504,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.45405,100.0,7.5,200703,109.0
2505,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,2.27025,500.0,7.5,200704,134.0
2506,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,200707,161.0
2508,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.45405,100.0,7.5,200708,111.0
2509,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,3.5860000000000003,800.0,5.0,200709,89.0
2510,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,2.27025,500.0,7.5,200801,130.0
2511,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,1.793,400.0,5.0,200802,170.0
2512,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,3.027,500.0,10.0,200804,122.0
2513,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,3.027,1000.0,5.0,200805,132.0
2515,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,200807,133.0
2517,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,200809,114.0
2519,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.3027,100.0,5.0,200810,127.0
2520,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,200811,152.0
2521,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,2.24125,500.0,5.0,200902,101.0
2522,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,2.27025,500.0,7.5,200903,128.0
2523,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,2.27025,500.0,7.5,200905,178.0
2525,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,1.34475,300.0,5.0,200907,148.0
2526,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.9081,200.0,7.5,200908,150.0
2527,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.3027,100.0,5.0,201001,125.0
2528,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,201003,157.0
2530,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.6054,200.0,5.0,201004,154.0
2531,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,201006,157.0
2532,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.9081,200.0,7.5,201008,160.0
2534,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.3027,100.0,5.0,201009,136.0
2535,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,201012,123.0
2538,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.6054,200.0,5.0,201102,118.0
2539,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.5135,500.0,5.0,201103,139.0
2541,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,0.8965,100.0,10.0,201103,157.0
2542,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,1.793,400.0,5.0,201104,107.0
2543,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.6054,200.0,5.0,201105,149.0
2544,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,3.5860000000000003,800.0,5.0,201105,138.0
2545,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,0.672375,100.0,7.5,201106,143.0
2546,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,3.5860000000000003,200.0,20.0,201107,151.0
2547,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,3.5860000000000003,200.0,20.0,201108,168.0
2548,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,1.2108,400.0,5.0,201109,136.0
2549,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,3.027,500.0,10.0,201110,130.0
2550,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9143,2.24125,500.0,5.0,201111,106.0
2551,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,3.027,500.0,10.0,201201,135.0
2552,AK,CHAIN PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.6054,100.0,10.0,201202,125.0
2553,AK,CHAIN PHARMACY,AK,JUNEAU,9193,0.6054,200.0,5.0,200601,66.0
2554,AK,CHAIN PHARMACY,AK,JUNEAU,9143,3.5860000000000003,200.0,20.0,200601,282.0
2557,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,200608,117.0
2558,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,200609,111.0
2559,AK,CHAIN PHARMACY,AK,JUNEAU,9143,2.6895,600.0,5.0,200610,350.0
2561,AK,CHAIN PHARMACY,AK,JUNEAU,9193,0.45405,100.0,7.5,200611,104.0
2563,AK,CHAIN PHARMACY,AK,JUNEAU,9143,0.672375,100.0,7.5,200612,354.0
2564,AK,CHAIN PHARMACY,AK,JUNEAU,9193,0.45405,100.0,7.5,200612,113.0
2571,AK,CHAIN PHARMACY,AK,JUNEAU,9143,7.1720000000000015,200.0,40.0,200706,377.0
2574,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,200707,133.0
2575,AK,CHAIN PHARMACY,AK,JUNEAU,9143,7.1720000000000015,100.0,80.0,200711,367.0
2581,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,200805,126.0
2583,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,200807,163.0
2584,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,200808,145.0
2588,AK,CHAIN PHARMACY,AK,JUNEAU,9193,0.45405,100.0,7.5,200811,136.0
2590,AK,CHAIN PHARMACY,AK,JUNEAU,9143,4.4825,1000.0,5.0,200901,344.0
2593,AK,CHAIN PHARMACY,AK,JUNEAU,9143,1.34475,300.0,5.0,200903,376.0
2597,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,200904,129.0
2600,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.2108,200.0,10.0,200905,128.0
2602,AK,CHAIN PHARMACY,AK,JUNEAU,9193,2.4216,400.0,10.0,200906,138.0
2603,AK,CHAIN PHARMACY,AK,JUNEAU,9193,0.6054,100.0,10.0,200907,124.0
2605,AK,CHAIN PHARMACY,AK,JUNEAU,9143,0.44825,100.0,5.0,200908,371.0
2606,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.2108,200.0,10.0,200909,126.0
2610,AK,CHAIN PHARMACY,AK,JUNEAU,9143,5.379,400.0,15.0,200910,349.0
2611,AK,CHAIN PHARMACY,AK,JUNEAU,9193,0.6054,100.0,10.0,201003,139.0
2613,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,201005,219.0
2615,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,201008,183.0
2616,AK,CHAIN PHARMACY,AK,JUNEAU,9143,0.8965,100.0,10.0,201008,501.0
2619,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,201010,151.0
2622,AK,CHAIN PHARMACY,AK,JUNEAU,9143,7.1720000000000015,400.0,20.0,201011,294.0
2623,AK,CHAIN PHARMACY,AK,JUNEAU,9143,2.6895,100.0,30.0,201102,307.0
2624,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,201103,160.0
2625,AK,CHAIN PHARMACY,AK,JUNEAU,9193,0.45405,100.0,7.5,201104,159.0
2627,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,201105,149.0
2628,AK,CHAIN PHARMACY,AK,JUNEAU,9143,6.72375,1500.0,5.0,201107,344.0
2629,AK,CHAIN PHARMACY,AK,JUNEAU,9193,1.5135,500.0,5.0,201108,173.0
2631,AK,CHAIN PHARMACY,AK,JUNEAU,9143,6.72375,1500.0,5.0,201109,274.0
2632,AK,CHAIN PHARMACY,AK,JUNEAU,9143,0.8965,100.0,10.0,201201,381.0
2633,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,200605,404.0
2634,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,4.4825,1000.0,5.0,200606,696.0
2635,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,200607,426.0
2636,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.3027,100.0,5.0,200608,446.0
2637,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,200701,468.0
2639,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.6054,100.0,10.0,200702,444.0
2640,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,200703,436.0
2645,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.3027,100.0,5.0,200802,444.0
2652,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,2.27025,500.0,7.5,200807,518.0
2656,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,2.6895,200.0,15.0,200901,687.0
2657,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,200902,493.0
2659,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,200905,554.0
2660,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,2.24125,500.0,5.0,200906,818.0
2661,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,3.027,500.0,10.0,200906,646.0
2662,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.45405,100.0,7.5,200908,640.0
2664,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,2.6895,300.0,10.0,200909,909.0
2665,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,200912,672.0
2666,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,3.027,1000.0,5.0,201002,562.0
2669,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.6054,100.0,10.0,201004,604.0
2670,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.6054,100.0,10.0,201005,640.0
2671,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.3027,100.0,5.0,201007,724.0
2674,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,2.27025,500.0,7.5,201008,707.0
2675,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.45405,100.0,7.5,201009,759.0
2676,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,0.672375,100.0,7.5,201010,1044.0
2677,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.45405,100.0,7.5,201101,755.0
2678,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.2108,200.0,10.0,201103,784.0
2680,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,2.6895,100.0,30.0,201104,1057.0
2682,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,1.793,100.0,20.0,201105,1045.0
2683,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.3027,100.0,5.0,201109,712.0
2684,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.2108,200.0,10.0,201110,646.0
2685,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,0.8965,100.0,10.0,201110,1086.0
2686,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,201111,641.0
2687,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,4.03425,300.0,15.0,201112,1198.0
2688,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,4.03425,300.0,15.0,201201,1133.0
2689,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.6054,100.0,10.0,201201,633.0
2692,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.45405,100.0,7.5,201202,591.0
2693,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9143,3.5860000000000003,200.0,20.0,201202,1184.0
2694,AK,CHAIN PHARMACY,AK,FAIRBANKS NORTH STAR,9193,3.027,500.0,10.0,201203,734.0
2925,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.45405,100.0,7.5,200610,115.0
2926,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9143,2.39787,500.0,5.35,200611,163.0
2927,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9143,4.482,1000.0,5.0,200706,158.0
2928,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.9081,300.0,5.0,200710,115.0
2932,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.6054,100.0,10.0,200812,106.0
2933,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.3027,100.0,5.0,200902,117.0
2934,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.3027,100.0,5.0,200909,159.0
2935,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9193,0.45405,100.0,7.5,200910,161.0
2936,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.9081,200.0,7.5,201106,705.0
2937,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.2108,200.0,10.0,201107,686.0
2938,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9143,4.4825,500.0,10.0,201107,1051.0
2947,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.45405,100.0,7.5,201204,697.0
2948,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9143,10.758,1200.0,10.0,201204,1091.0
2949,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.3027,100.0,5.0,201205,617.0
2950,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,9.081,3000.0,5.0,201206,666.0
2951,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,1.5135,500.0,5.0,201208,753.0
2952,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,3.027,1000.0,5.0,201211,750.0
2953,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9143,2.6895,300.0,10.0,201211,1090.0
2955,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,3.027,500.0,10.0,201212,667.0
2957,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,1.793,200.0,10.0,200602,428.0
2958,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,0.44825,100.0,5.0,200605,490.0
2983,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,2.6895,600.0,5.0,200706,808.0
3006,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,2.24125,500.0,5.0,200809,819.0
3013,AK,CHAIN PHARMACY,AK,KENAI PENINSULA,9143,1.34475,300.0,5.0,200904,958.0
3070,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9143,0.8965,200.0,5.0,200610,42.0
3071,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,1.2108,200.0,10.0,200611,55.0
3072,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.6054,200.0,5.0,200702,67.0
3075,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.3027,100.0,5.0,200708,99.0
3077,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.6054,200.0,5.0,200709,76.0
3079,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.6054,100.0,10.0,200712,72.0
3080,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.45405,100.0,7.5,200807,86.0
3082,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.45405,100.0,7.5,200811,51.0
3083,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,1.8162,300.0,10.0,200903,85.0
3085,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,1.2108,200.0,10.0,200904,71.0
3086,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.6054,200.0,5.0,200905,95.0
3087,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.6054,100.0,10.0,200906,87.0
3088,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.6054,100.0,10.0,200908,89.0
3089,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.6054,100.0,10.0,200910,87.0
3090,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.3027,100.0,5.0,200911,77.0
3092,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9143,1.34475,300.0,5.0,200911,95.0
3093,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,1.2108,200.0,10.0,200912,86.0
3094,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.45405,100.0,7.5,201002,66.0
3095,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.3027,100.0,5.0,201009,86.0
3097,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,3.027,500.0,10.0,201010,48.0
3098,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,1.5135,500.0,5.0,201101,36.0
3101,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.45405,100.0,7.5,201201,81.0
3102,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,1.5135,500.0,5.0,201203,68.0
3104,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9143,4.4825,500.0,10.0,201207,74.0
3105,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9143,1.34475,200.0,7.5,201209,91.0
3106,AK,RETAIL PHARMACY,AK,VALDEZ CORDOVA,9193,0.6054,100.0,10.0,201211,40.0
3125,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,3.027,1000.0,5.0,200603,10.0
3126,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,3.027,1000.0,5.0,200702,8.0
3127,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,3.027,1000.0,5.0,200707,14.0
3128,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,1.5135,500.0,5.0,200711,10.0
3129,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,1.8162,400.0,7.5,200712,7.0
3130,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,1.5135,500.0,5.0,200803,7.0
3131,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,1.5135,500.0,5.0,200804,4.0
3132,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,3.027,1000.0,5.0,200908,6.0
3133,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,4.5405,1500.0,5.0,200911,5.0
3134,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,4.5405,1500.0,5.0,201102,9.0
3135,AK,PRACTITIONER,AK,ALEUTIANS WEST,9193,0.9081,200.0,7.5,201103,10.0
3136,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9143,10.758,2400.0,5.0,200603,190.0
3137,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9193,7.5675,2500.0,5.0,200912,115.0
3140,AK,RETAIL PHARMACY,AK,KETCHIKAN GATEWAY,9143,6.72375,1500.0,5.0,201207,180.0
3330,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.45405,100.0,7.5,200604,414.0
3331,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.6054,100.0,10.0,200606,459.0
3333,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9143,4.4825,1000.0,5.0,200608,720.0
3334,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9143,1.34475,100.0,15.0,200609,631.0
3337,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9143,5.379,1200.0,5.0,200704,537.0
3338,AK,RETAIL PHARMACY,AK,FAIRBANKS NORTH STAR,9193,0.3027,100.0,5.0,200704,461.0
