,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
1369,CO,RETAIL PHARMACY,CO,ROUTT,9143,1.34475,100.0,15.0,201006,200.0
1370,CO,RETAIL PHARMACY,CO,ROUTT,9193,0.45405,100.0,7.5,201007,237.0
1371,CO,RETAIL PHARMACY,CO,ROUTT,9143,1.793,200.0,10.0,201007,219.0
1372,CO,RETAIL PHARMACY,CO,ROUTT,9193,0.45405,100.0,7.5,201008,238.0
1373,CO,RETAIL PHARMACY,CO,ROUTT,9143,2.24125,500.0,5.0,201008,223.0
1374,CO,RETAIL PHARMACY,CO,ROUTT,9143,5.379,100.0,60.0,201010,208.0
1376,CO,RETAIL PHARMACY,CO,ROUTT,9143,0.8965,100.0,10.0,201012,284.0
1378,CO,RETAIL PHARMACY,CO,ROUTT,9193,1.5135,500.0,5.0,201101,454.0
1380,CO,RETAIL PHARMACY,CO,ROUTT,9143,1.793,200.0,10.0,201101,234.0
1383,CO,RETAIL PHARMACY,CO,ROUTT,9143,0.8965,200.0,5.0,201102,216.0
1386,CO,RETAIL PHARMACY,CO,ROUTT,9193,1.5135,500.0,5.0,201105,141.0
1387,CO,RETAIL PHARMACY,CO,ROUTT,9143,8.0685,300.0,30.0,201106,284.0
1389,CO,RETAIL PHARMACY,CO,ROUTT,9193,3.027,500.0,10.0,201108,210.0
1390,CO,RETAIL PHARMACY,CO,ROUTT,9143,13.4475,500.0,30.0,201108,269.0
1391,CO,RETAIL PHARMACY,CO,ROUTT,9193,0.45405,100.0,7.5,201109,192.0
1393,CO,RETAIL PHARMACY,CO,ROUTT,9143,2.6895,100.0,30.0,201109,240.0
1396,CO,RETAIL PHARMACY,CO,ROUTT,9193,3.027,500.0,10.0,201111,130.0
1397,CO,RETAIL PHARMACY,CO,ROUTT,9143,2.6895,300.0,10.0,201112,197.0
1398,CO,RETAIL PHARMACY,CO,ROUTT,9193,1.5135,500.0,5.0,201201,183.0
1399,CO,RETAIL PHARMACY,CO,ROUTT,9143,0.8965,100.0,10.0,201201,299.0
1400,CO,RETAIL PHARMACY,CO,ROUTT,9143,1.793,200.0,10.0,201202,224.0
1402,CO,RETAIL PHARMACY,CO,ROUTT,9193,0.6054,100.0,10.0,201204,73.0
1403,CO,RETAIL PHARMACY,CO,ROUTT,9143,2.6895,300.0,10.0,201204,231.0
1404,CO,RETAIL PHARMACY,CO,ROUTT,9193,0.3027,100.0,5.0,201208,114.0
1405,CO,RETAIL PHARMACY,CO,ROUTT,9143,1.793,100.0,20.0,201208,288.0
1407,CO,RETAIL PHARMACY,CO,ROUTT,9193,3.027,500.0,10.0,201209,98.0
1408,CO,RETAIL PHARMACY,CO,ROUTT,9193,0.45405,100.0,7.5,201211,94.0
1410,CO,RETAIL PHARMACY,CO,ROUTT,9143,1.34475,200.0,7.5,201211,228.0
1411,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,200601,37.0
1412,CO,RETAIL PHARMACY,CO,CONEJOS,9143,7.1720000000000015,200.0,40.0,200601,45.0
1413,CO,RETAIL PHARMACY,CO,CONEJOS,9193,3.027,500.0,10.0,200603,22.0
1414,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,200605,24.0
1415,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,200607,16.0
1416,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,200608,25.0
1417,CO,RETAIL PHARMACY,CO,CONEJOS,9143,1.793,100.0,20.0,200609,34.0
1418,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,200701,39.0
1419,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.017125,300.0,7.5,200703,44.0
1420,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,200706,33.0
1422,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,200709,36.0
1423,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,200801,29.0
1424,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,200802,25.0
1425,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,200803,19.0
1426,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.672375,100.0,7.5,200803,32.0
1427,CO,RETAIL PHARMACY,CO,CONEJOS,9193,3.027,500.0,10.0,200804,19.0
1428,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.8965,100.0,10.0,200804,50.0
1429,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,200806,28.0
1430,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,200808,33.0
1433,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,200810,30.0
1434,CO,RETAIL PHARMACY,CO,CONEJOS,9193,0.9081,200.0,7.5,200812,34.0
1435,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.8965,100.0,10.0,200812,59.0
1436,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,200903,26.0
1437,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.672375,100.0,7.5,200903,68.0
1438,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.44825,100.0,5.0,200904,70.0
1439,CO,RETAIL PHARMACY,CO,CONEJOS,9143,1.793,200.0,10.0,200910,59.0
1440,CO,RETAIL PHARMACY,CO,CONEJOS,9193,0.45405,100.0,7.5,200911,26.0
1441,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.8965,200.0,5.0,200912,70.0
1442,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,200912,31.0
1443,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,201001,62.0
1444,CO,RETAIL PHARMACY,CO,CONEJOS,9143,1.34475,300.0,5.0,201003,76.0
1447,CO,RETAIL PHARMACY,CO,CONEJOS,9193,3.027,500.0,10.0,201006,29.0
1448,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,201007,22.0
1450,CO,RETAIL PHARMACY,CO,CONEJOS,9143,3.5860000000000003,100.0,40.0,201007,57.0
1451,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,201008,30.0
1452,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,201009,21.0
1453,CO,RETAIL PHARMACY,CO,CONEJOS,9193,3.027,500.0,10.0,201011,27.0
1454,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,201011,70.0
1456,CO,RETAIL PHARMACY,CO,CONEJOS,9193,0.9081,200.0,7.5,201012,23.0
1457,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.8965,100.0,10.0,201012,86.0
1458,CO,RETAIL PHARMACY,CO,CONEJOS,9143,5.379,200.0,30.0,201101,85.0
1460,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.672375,100.0,7.5,201102,74.0
1463,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.44825,100.0,5.0,201103,89.0
1464,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,201103,27.0
1469,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.672375,100.0,7.5,201104,73.0
1471,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,201105,72.0
1472,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.8965,100.0,10.0,201106,93.0
1475,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,201108,105.0
1478,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,201109,30.0
1480,CO,RETAIL PHARMACY,CO,CONEJOS,9143,4.4825,500.0,10.0,201109,111.0
1482,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,201110,113.0
1483,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,201110,19.0
1486,CO,RETAIL PHARMACY,CO,CONEJOS,9193,2.27025,500.0,7.5,201111,20.0
1487,CO,RETAIL PHARMACY,CO,CONEJOS,9143,1.34475,100.0,15.0,201111,124.0
1491,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,201112,25.0
1492,CO,RETAIL PHARMACY,CO,CONEJOS,9193,3.027,500.0,10.0,201201,22.0
1493,CO,RETAIL PHARMACY,CO,CONEJOS,9143,1.793,200.0,10.0,201201,144.0
1494,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.8965,200.0,5.0,201203,141.0
1495,CO,RETAIL PHARMACY,CO,CONEJOS,9193,1.5135,500.0,5.0,201204,21.0
1496,CO,RETAIL PHARMACY,CO,CONEJOS,9193,0.45405,100.0,7.5,201205,27.0
1497,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,201205,141.0
1499,CO,RETAIL PHARMACY,CO,CONEJOS,9143,4.4825,1000.0,5.0,201207,164.0
1500,CO,RETAIL PHARMACY,CO,CONEJOS,9143,1.34475,100.0,15.0,201208,148.0
1503,CO,RETAIL PHARMACY,CO,CONEJOS,9143,4.4825,1000.0,5.0,201209,150.0
1504,CO,RETAIL PHARMACY,CO,CONEJOS,9193,3.027,500.0,10.0,201209,21.0
1506,CO,RETAIL PHARMACY,CO,CONEJOS,9143,0.8965,100.0,10.0,201210,154.0
1508,CO,RETAIL PHARMACY,CO,CONEJOS,9143,2.24125,500.0,5.0,201211,147.0
1509,CO,RETAIL PHARMACY,CO,CONEJOS,9143,3.5860000000000003,400.0,10.0,201212,165.0
1514,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.6054,100.0,10.0,200606,1978.0
1515,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.45405,100.0,7.5,200609,1356.0
1517,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.6054,100.0,10.0,200612,1396.0
1518,CO,RETAIL PHARMACY,CO,PUEBLO,9143,2.24125,500.0,5.0,200701,2143.0
1519,CO,RETAIL PHARMACY,CO,PUEBLO,9193,2.27025,500.0,7.5,200703,1537.0
1523,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.6054,100.0,10.0,200709,1516.0
1524,CO,RETAIL PHARMACY,CO,PUEBLO,9143,1.793,100.0,20.0,200709,2204.0
1533,CO,RETAIL PHARMACY,CO,PUEBLO,9143,3.5860000000000003,100.0,40.0,200810,3412.0
1534,CO,RETAIL PHARMACY,CO,PUEBLO,9193,3.027,500.0,10.0,200811,1927.0
1537,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.6054,100.0,10.0,200902,2883.0
1545,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.45405,100.0,7.5,200907,3462.0
1564,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.6054,100.0,10.0,201008,3048.0
1570,CO,RETAIL PHARMACY,CO,PUEBLO,9193,1.5135,500.0,5.0,201012,3046.0
1579,CO,RETAIL PHARMACY,CO,PUEBLO,9193,2.27025,500.0,7.5,201105,3252.0
1605,CO,RETAIL PHARMACY,CO,EL PASO,9193,0.9081,200.0,7.5,200605,3328.0
1606,CO,RETAIL PHARMACY,CO,OTERO,9143,0.8965,100.0,10.0,200601,220.0
1608,CO,RETAIL PHARMACY,CO,OTERO,9143,7.1720000000000015,200.0,40.0,200607,184.0
1609,CO,RETAIL PHARMACY,CO,OTERO,9143,3.5860000000000003,100.0,40.0,200608,286.0
1611,CO,RETAIL PHARMACY,CO,OTERO,9143,2.241,500.0,5.0,200611,240.0
1613,CO,RETAIL PHARMACY,CO,OTERO,9143,0.672375,100.0,7.5,200709,279.0
1614,CO,RETAIL PHARMACY,CO,OTERO,9143,3.5860000000000003,200.0,20.0,200710,244.0
1618,CO,RETAIL PHARMACY,CO,OTERO,9193,0.6054,100.0,10.0,200803,339.0
1619,CO,RETAIL PHARMACY,CO,OTERO,9143,0.8965,100.0,10.0,200804,236.0
1620,CO,RETAIL PHARMACY,CO,OTERO,9143,0.8965,200.0,5.0,200806,327.0
1624,CO,RETAIL PHARMACY,CO,OTERO,9143,0.44825,100.0,5.0,200810,273.0
1628,CO,RETAIL PHARMACY,CO,OTERO,9143,4.4825,1000.0,5.0,200906,348.0
1629,CO,RETAIL PHARMACY,CO,OTERO,9143,7.1720000000000015,100.0,80.0,200907,374.0
1630,CO,RETAIL PHARMACY,CO,OTERO,9143,2.24125,500.0,5.0,200908,364.0
1631,CO,RETAIL PHARMACY,CO,OTERO,9143,4.4825,1000.0,5.0,200909,367.0
1632,CO,RETAIL PHARMACY,CO,OTERO,9143,1.793,400.0,5.0,200912,455.0
1635,CO,RETAIL PHARMACY,CO,OTERO,9143,4.03425,300.0,15.0,201007,472.0
1636,CO,RETAIL PHARMACY,CO,OTERO,9143,8.0685,300.0,30.0,201009,497.0
1637,CO,RETAIL PHARMACY,CO,OTERO,9193,0.6054,100.0,10.0,201012,317.0
1639,CO,RETAIL PHARMACY,CO,OTERO,9143,1.34475,200.0,7.5,201104,522.0
1646,CO,RETAIL PHARMACY,CO,OTERO,9143,5.379,400.0,15.0,201110,664.0
1647,CO,RETAIL PHARMACY,CO,OTERO,9143,5.379,100.0,60.0,201111,700.0
1659,CO,RETAIL PHARMACY,CO,CROWLEY,9143,3.5860000000000003,200.0,20.0,200602,53.0
1660,CO,RETAIL PHARMACY,CO,CROWLEY,9193,2.27025,500.0,7.5,200606,31.0
1661,CO,RETAIL PHARMACY,CO,CROWLEY,9143,0.8965,100.0,10.0,200607,47.0
1662,CO,RETAIL PHARMACY,CO,CROWLEY,9193,2.27025,500.0,7.5,200610,34.0
1663,CO,RETAIL PHARMACY,CO,CROWLEY,9193,1.5135,500.0,5.0,200611,31.0
1666,CO,RETAIL PHARMACY,CO,CROWLEY,9193,1.5135,500.0,5.0,200612,34.0
1667,CO,RETAIL PHARMACY,CO,CROWLEY,9143,0.44825,100.0,5.0,200704,33.0
1668,CO,RETAIL PHARMACY,CO,CROWLEY,9143,5.379,200.0,30.0,200706,35.0
1669,CO,RETAIL PHARMACY,CO,CROWLEY,9193,1.5135,500.0,5.0,200707,29.0
1671,CO,RETAIL PHARMACY,CO,CROWLEY,9143,1.793,200.0,10.0,200709,35.0
1672,CO,RETAIL PHARMACY,CO,CROWLEY,9143,4.03425,300.0,15.0,200710,34.0
1673,CO,RETAIL PHARMACY,CO,CROWLEY,9143,7.1720000000000015,100.0,80.0,200712,33.0
1674,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.45405,100.0,7.5,200801,36.0
1675,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.45405,100.0,7.5,200803,31.0
1676,CO,RETAIL PHARMACY,CO,CROWLEY,9143,0.672375,100.0,7.5,200803,35.0
1677,CO,RETAIL PHARMACY,CO,CROWLEY,9143,1.34475,100.0,15.0,200804,30.0
1678,CO,RETAIL PHARMACY,CO,CROWLEY,9143,6.72375,500.0,15.0,200805,43.0
1679,CO,RETAIL PHARMACY,CO,CROWLEY,9143,0.8965,100.0,10.0,200809,32.0
1680,CO,RETAIL PHARMACY,CO,CROWLEY,9193,1.5135,500.0,5.0,200811,34.0
1681,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.45405,100.0,7.5,200902,46.0
1682,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.6054,100.0,10.0,200905,37.0
1683,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.3027,100.0,5.0,200907,46.0
1684,CO,RETAIL PHARMACY,CO,CROWLEY,9193,2.27025,500.0,7.5,200910,58.0
1685,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.6054,100.0,10.0,200911,34.0
1686,CO,RETAIL PHARMACY,CO,CROWLEY,9143,0.672375,100.0,7.5,200912,31.0
1687,CO,RETAIL PHARMACY,CO,CROWLEY,9143,1.793,100.0,20.0,201002,42.0
1690,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.45405,100.0,7.5,201005,51.0
1692,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.3027,100.0,5.0,201007,50.0
1693,CO,RETAIL PHARMACY,CO,CROWLEY,9143,2.6895,300.0,10.0,201009,39.0
1694,CO,RETAIL PHARMACY,CO,CROWLEY,9143,2.6895,200.0,15.0,201010,73.0
1695,CO,RETAIL PHARMACY,CO,CROWLEY,9193,1.2108,200.0,10.0,201012,73.0
1696,CO,RETAIL PHARMACY,CO,CROWLEY,9193,2.27025,500.0,7.5,201101,47.0
1697,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.45405,100.0,7.5,201102,46.0
1698,CO,RETAIL PHARMACY,CO,CROWLEY,9143,0.8965,100.0,10.0,201105,51.0
1699,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.45405,100.0,7.5,201106,66.0
1700,CO,RETAIL PHARMACY,CO,CROWLEY,9143,1.34475,300.0,5.0,201107,58.0
1701,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.45405,100.0,7.5,201108,60.0
1704,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.6054,100.0,10.0,201109,62.0
1707,CO,RETAIL PHARMACY,CO,CROWLEY,9143,2.6895,200.0,15.0,201110,38.0
1708,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.45405,100.0,7.5,201110,66.0
1711,CO,RETAIL PHARMACY,CO,CROWLEY,9143,4.03425,300.0,15.0,201111,70.0
1713,CO,RETAIL PHARMACY,CO,CROWLEY,9143,3.5860000000000003,200.0,20.0,201203,68.0
1714,CO,RETAIL PHARMACY,CO,CROWLEY,9143,5.379,200.0,30.0,201204,53.0
1715,CO,RETAIL PHARMACY,CO,CROWLEY,9193,0.9081,200.0,7.5,201204,32.0
1717,CO,RETAIL PHARMACY,CO,CROWLEY,9143,0.8965,200.0,5.0,201205,54.0
1718,CO,RETAIL PHARMACY,CO,CROWLEY,9193,1.5135,500.0,5.0,201206,39.0
1719,CO,RETAIL PHARMACY,CO,CROWLEY,9143,1.34475,200.0,7.5,201206,59.0
1720,CO,RETAIL PHARMACY,CO,CROWLEY,9143,0.672375,100.0,7.5,201210,61.0
1721,CO,RETAIL PHARMACY,CO,CROWLEY,9143,2.017125,300.0,7.5,201211,70.0
1722,CO,RETAIL PHARMACY,CO,CROWLEY,9143,1.34475,300.0,5.0,201212,55.0
1723,CO,RETAIL PHARMACY,CO,LARIMER,9193,0.6054,100.0,10.0,200608,1966.0
1724,CO,RETAIL PHARMACY,CO,LARIMER,9143,1.793,200.0,10.0,200610,2368.0
1725,CO,RETAIL PHARMACY,CO,LARIMER,9193,1.36215,300.0,7.5,200612,1893.0
1726,CO,RETAIL PHARMACY,CO,LARIMER,9143,7.1720000000000015,200.0,40.0,200612,2313.0
1729,CO,RETAIL PHARMACY,CO,LARIMER,9143,2.6895,600.0,5.0,200705,2643.0
1730,CO,RETAIL PHARMACY,CO,LARIMER,9143,0.44825,100.0,5.0,200708,3001.0
1731,CO,RETAIL PHARMACY,CO,LARIMER,9193,3.027,500.0,10.0,200710,2026.0
1734,CO,RETAIL PHARMACY,CO,LARIMER,9193,0.9081,300.0,5.0,200906,2259.0
1735,CO,RETAIL PHARMACY,CO,LARIMER,9143,3.5860000000000003,100.0,40.0,201001,2092.0
1737,CO,RETAIL PHARMACY,CO,LARIMER,9143,2.24125,500.0,5.0,201004,3247.0
1744,CO,RETAIL PHARMACY,CO,PUEBLO,9193,1.2108,200.0,10.0,200607,1952.0
1746,CO,RETAIL PHARMACY,CO,PUEBLO,9143,14.344,200.0,80.0,200608,1827.0
1747,CO,RETAIL PHARMACY,CO,PUEBLO,9143,0.44825,100.0,5.0,200610,1935.0
1752,CO,RETAIL PHARMACY,CO,PUEBLO,9193,4.5405,1500.0,5.0,200702,1396.0
1754,CO,RETAIL PHARMACY,CO,PUEBLO,9193,2.27025,500.0,7.5,200704,1430.0
1757,CO,RETAIL PHARMACY,CO,PUEBLO,9193,1.2108,200.0,10.0,200705,1688.0
1768,CO,RETAIL PHARMACY,CO,PUEBLO,9143,7.1720000000000015,200.0,40.0,200801,2596.0
1774,CO,RETAIL PHARMACY,CO,PUEBLO,9143,1.793,100.0,20.0,200803,2699.0
1779,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.3027,100.0,5.0,200808,1809.0
1780,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.45405,100.0,7.5,200809,1848.0
1843,CO,RETAIL PHARMACY,CO,PUEBLO,9193,0.3027,100.0,5.0,201109,3413.0
1848,CO,RETAIL PHARMACY,CO,PUEBLO,9193,1.5135,500.0,5.0,201112,3128.0
1864,CO,RETAIL PHARMACY,CO,PUEBLO,9193,1.2108,200.0,10.0,201209,2685.0
1871,CO,CHAIN PHARMACY,CO,EL PASO,9193,1.5135,500.0,5.0,200602,2408.0
1873,CO,CHAIN PHARMACY,CO,EL PASO,9143,0.44825,100.0,5.0,200604,3176.0
1876,CO,CHAIN PHARMACY,CO,EL PASO,9193,1.5135,500.0,5.0,200610,3471.0
1877,CO,CHAIN PHARMACY,CO,EL PASO,9193,1.5135,500.0,5.0,200611,3071.0
1878,CO,CHAIN PHARMACY,CO,EL PASO,9193,1.5135,500.0,5.0,200701,3321.0
1879,CO,CHAIN PHARMACY,CO,EL PASO,9193,3.027,1000.0,5.0,200703,3485.0
1880,CO,CHAIN PHARMACY,CO,EL PASO,9193,1.2108,200.0,10.0,200704,3492.0
1883,CO,CHAIN PHARMACY,CO,EL PASO,9143,0.8965,200.0,5.0,200707,4217.0
1885,CO,CHAIN PHARMACY,CO,EL PASO,9143,1.793,200.0,10.0,200708,4284.0
1886,CO,CHAIN PHARMACY,CO,EL PASO,9193,1.5135,500.0,5.0,200708,3556.0
1887,CO,CHAIN PHARMACY,CO,EL PASO,9193,0.45405,100.0,7.5,200709,3150.0
1888,CO,CHAIN PHARMACY,CO,EL PASO,9193,0.9081,200.0,7.5,200710,4061.0
1889,CO,CHAIN PHARMACY,CO,EL PASO,9193,0.45405,100.0,7.5,200801,3698.0
1890,CO,CHAIN PHARMACY,CO,EL PASO,9193,0.6054,200.0,5.0,200802,3848.0
1897,CO,CHAIN PHARMACY,CO,EL PASO,9143,1.34475,300.0,5.0,200808,4905.0
1903,CO,CHAIN PHARMACY,CO,EL PASO,9193,1.5135,500.0,5.0,201008,4763.0
1910,CO,CHAIN PHARMACY,CO,EL PASO,9143,0.8965,200.0,5.0,201110,7513.0
1912,CO,CHAIN PHARMACY,CO,EL PASO,9193,1.5135,500.0,5.0,201112,4763.0
1914,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,0.45405,100.0,7.5,200602,5431.0
1915,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,1.5135,500.0,5.0,200603,3618.0
1919,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,1.5135,500.0,5.0,200606,4744.0
1920,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,1.5135,500.0,5.0,200607,4955.0
1922,CO,CHAIN PHARMACY,CO,JEFFERSON,9143,7.1720000000000015,200.0,40.0,200607,5574.0
1923,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,1.5135,500.0,5.0,200608,2830.0
1924,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,0.6054,100.0,10.0,200609,2703.0
1925,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,1.5135,500.0,5.0,200610,2877.0
1930,CO,CHAIN PHARMACY,CO,JEFFERSON,9143,2.24125,500.0,5.0,200701,6210.0
1936,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,0.6054,100.0,10.0,200703,2886.0
1937,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,0.45405,100.0,7.5,200704,3005.0
1939,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,1.5135,500.0,5.0,200709,2869.0
1940,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,0.6054,100.0,10.0,200801,3607.0
1942,CO,CHAIN PHARMACY,CO,JEFFERSON,9143,2.6895,600.0,5.0,200808,7142.0
1950,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,2.27025,500.0,7.5,201003,5516.0
1953,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,0.3027,100.0,5.0,201008,5098.0
1959,CO,CHAIN PHARMACY,CO,JEFFERSON,9193,0.6054,200.0,5.0,201105,6293.0
1967,CO,CHAIN PHARMACY,CO,JEFFERSON,9143,0.8965,100.0,10.0,201201,10444.0
1971,CO,CHAIN PHARMACY,CO,PUEBLO,9143,2.6895,300.0,10.0,200601,1723.0
1981,CO,CHAIN PHARMACY,CO,PUEBLO,9193,1.5135,500.0,5.0,200608,1353.0
1984,CO,CHAIN PHARMACY,CO,PUEBLO,9193,1.5135,500.0,5.0,200610,1394.0
2003,CO,CHAIN PHARMACY,CO,PUEBLO,9193,1.8162,300.0,10.0,200804,1872.0
2007,CO,CHAIN PHARMACY,CO,PUEBLO,9193,1.5135,500.0,5.0,200810,1962.0
2009,CO,CHAIN PHARMACY,CO,PUEBLO,9193,4.5405,1500.0,5.0,200812,2214.0
2015,CO,CHAIN PHARMACY,CO,PUEBLO,9193,0.3027,100.0,5.0,200904,2292.0
2035,CO,CHAIN PHARMACY,CO,PUEBLO,9193,0.45405,100.0,7.5,201102,2401.0
2051,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,1.793,200.0,10.0,200603,1258.0
2052,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,2.27025,500.0,7.5,200604,830.0
2054,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,3.5860000000000003,200.0,20.0,200604,1159.0
2055,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,1.34475,100.0,15.0,200605,1328.0
2056,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,1.793,400.0,5.0,200606,1350.0
2059,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,2.27025,500.0,7.5,200607,1006.0
2060,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,0.8965,100.0,10.0,200608,1560.0
2062,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,0.8965,200.0,5.0,200609,1241.0
2065,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,0.3027,100.0,5.0,200609,998.0
2066,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,1.793,100.0,20.0,200611,1395.0
2067,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,1.793,200.0,10.0,200612,1456.0
2068,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,3.027,500.0,10.0,200701,911.0
2069,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,2.6895,600.0,5.0,200702,1375.0
2070,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,1.5135,500.0,5.0,200702,894.0
2071,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,0.6054,100.0,10.0,200703,1068.0
2072,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,1.5135,500.0,5.0,200706,1030.0
2073,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,1.5135,500.0,5.0,200707,1104.0
2075,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,0.672375,100.0,7.5,200709,1410.0
2076,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,1.5135,500.0,5.0,200710,1114.0
2077,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,2.017125,300.0,7.5,200801,1764.0
2078,CO,CHAIN PHARMACY,CO,DOUGLAS,9143,0.44825,100.0,5.0,200802,1658.0
2080,CO,CHAIN PHARMACY,CO,DOUGLAS,9193,2.27025,500.0,7.5,200803,1087.0
