,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
13876,IN,CHAIN PHARMACY,IL,MONROE,9193,1.5135,500.0,5.0,200712,220.0
13877,IN,CHAIN PHARMACY,IL,MONROE,9193,0.6054,100.0,10.0,200807,262.0
13879,IN,CHAIN PHARMACY,IL,MONROE,9193,0.45405,100.0,7.5,200809,234.0
13880,IN,CHAIN PHARMACY,IL,MONROE,9193,0.45405,100.0,7.5,200812,287.0
13882,IN,CHAIN PHARMACY,IL,MONROE,9193,0.6054,200.0,5.0,200907,301.0
13883,IN,CHAIN PHARMACY,IL,MONROE,9193,6.0539999999999985,1000.0,10.0,200912,320.0
13887,IN,CHAIN PHARMACY,IL,MONROE,9193,0.6054,100.0,10.0,201001,233.0
13888,IN,CHAIN PHARMACY,IL,MONROE,9193,1.5135,500.0,5.0,201005,312.0
13891,IN,CHAIN PHARMACY,IL,MONROE,9193,1.2108,200.0,10.0,201103,378.0
13892,IN,CHAIN PHARMACY,IL,MONROE,9193,1.2108,400.0,5.0,201104,321.0
13893,IN,CHAIN PHARMACY,IL,MONROE,9193,1.5135,500.0,5.0,201106,382.0
13894,IN,CHAIN PHARMACY,IL,MONROE,9193,1.5135,500.0,5.0,201108,424.0
13895,IN,CHAIN PHARMACY,IL,MONROE,9193,3.027,1000.0,5.0,201112,468.0
13896,IN,CHAIN PHARMACY,IL,MONROE,9193,2.27025,500.0,7.5,201203,394.0
13897,IN,CHAIN PHARMACY,IL,MONROE,9193,0.6054,200.0,5.0,201204,353.0
13898,IN,CHAIN PHARMACY,IL,MONROE,9193,1.8162,300.0,10.0,201207,391.0
13899,IN,CHAIN PHARMACY,IL,MONROE,9193,1.5135,500.0,5.0,201209,345.0
13900,IN,CHAIN PHARMACY,IL,LA SALLE,9193,3.027,500.0,10.0,200604,763.0
13902,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.6054,100.0,10.0,200607,809.0
13909,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.45405,100.0,7.5,200708,954.0
13914,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.6054,100.0,10.0,200801,908.0
13918,IN,CHAIN PHARMACY,IL,LA SALLE,9193,3.027,1000.0,5.0,200808,937.0
13919,IN,CHAIN PHARMACY,IL,LA SALLE,9193,2.27025,500.0,7.5,200812,1175.0
13922,IN,CHAIN PHARMACY,IL,LA SALLE,9193,2.27025,500.0,7.5,200905,968.0
13923,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.45405,100.0,7.5,200908,972.0
13924,IN,CHAIN PHARMACY,IL,LA SALLE,9193,1.2108,200.0,10.0,200909,1031.0
13926,IN,CHAIN PHARMACY,IL,LA SALLE,9193,1.36215,300.0,7.5,201001,997.0
13927,IN,CHAIN PHARMACY,IL,LA SALLE,9193,1.2108,200.0,10.0,201002,905.0
13928,IN,CHAIN PHARMACY,IL,LA SALLE,9193,4.5405,1000.0,7.5,201004,1063.0
13929,IN,CHAIN PHARMACY,IL,LA SALLE,9193,3.027,500.0,10.0,201005,1076.0
13932,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.45405,100.0,7.5,201102,1130.0
13934,IN,CHAIN PHARMACY,IL,LA SALLE,9193,1.5135,500.0,5.0,201103,1382.0
13935,IN,CHAIN PHARMACY,IL,LA SALLE,9193,4.5405,1500.0,5.0,201104,1027.0
13937,IN,CHAIN PHARMACY,IL,LA SALLE,9193,2.27025,500.0,7.5,201106,1268.0
13938,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.9081,300.0,5.0,201108,1408.0
13942,IN,CHAIN PHARMACY,IL,LA SALLE,9193,2.27025,500.0,7.5,201110,1313.0
13943,IN,CHAIN PHARMACY,IL,LA SALLE,9193,3.027,1000.0,5.0,201111,1314.0
13944,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.9081,200.0,7.5,201203,1260.0
13946,IN,CHAIN PHARMACY,IL,LA SALLE,9193,2.4216,800.0,5.0,201207,1362.0
13948,IN,CHAIN PHARMACY,IL,LA SALLE,9193,1.8162,400.0,7.5,201212,1366.0
13982,IN,CHAIN PHARMACY,IL,WOODFORD,9193,1.5135,500.0,5.0,200706,160.0
13985,IN,CHAIN PHARMACY,IL,WOODFORD,9193,0.6054,100.0,10.0,200709,113.0
13990,IN,CHAIN PHARMACY,IL,WOODFORD,9193,0.6054,100.0,10.0,200808,175.0
13996,IN,CHAIN PHARMACY,IL,WOODFORD,9193,0.3027,100.0,5.0,201004,275.0
14011,IN,CHAIN PHARMACY,IL,MASON,9193,2.27025,500.0,7.5,200605,69.0
14012,IN,CHAIN PHARMACY,IL,MASON,9193,12.108,4000.0,5.0,200703,64.0
14015,IN,CHAIN PHARMACY,IL,MASON,9193,4.2378,700.0,10.0,200707,88.0
14018,IN,CHAIN PHARMACY,IL,MASON,9193,1.2108,200.0,10.0,200804,90.0
14019,IN,CHAIN PHARMACY,IL,MASON,9193,2.4216,400.0,10.0,200806,98.0
14022,IN,CHAIN PHARMACY,IL,MASON,9193,0.9081,300.0,5.0,200904,108.0
14024,IN,CHAIN PHARMACY,IL,MASON,9193,1.8162,600.0,5.0,200911,91.0
14025,IN,CHAIN PHARMACY,IL,MASON,9193,0.6054,200.0,5.0,201001,99.0
14029,IN,CHAIN PHARMACY,IL,MASON,9193,4.5405,1500.0,5.0,201006,116.0
14030,IN,CHAIN PHARMACY,IL,MASON,9193,6.0539999999999985,1000.0,10.0,201009,117.0
14033,IN,CHAIN PHARMACY,IL,MASON,9193,0.6054,100.0,10.0,201102,122.0
14034,IN,CHAIN PHARMACY,IL,MASON,9193,3.027,1000.0,5.0,201103,101.0
14039,IN,CHAIN PHARMACY,IL,MASON,9193,0.6054,200.0,5.0,201111,128.0
14041,IN,CHAIN PHARMACY,IL,MASON,9193,6.0539999999999985,1000.0,10.0,201207,129.0
14042,IN,CHAIN PHARMACY,IL,MASON,9193,3.027,1000.0,5.0,201210,119.0
14044,IN,CHAIN PHARMACY,IL,MASON,9193,3.027,1000.0,5.0,201211,113.0
14069,IN,CHAIN PHARMACY,IL,LAKE,9193,3.027,500.0,10.0,200606,3773.0
14075,IN,CHAIN PHARMACY,IL,LAKE,9193,0.9081,300.0,5.0,200807,4105.0
14081,IN,CHAIN PHARMACY,IL,LAKE,9193,1.5135,500.0,5.0,200912,4352.0
14085,IN,CHAIN PHARMACY,IL,LAKE,9193,1.5135,500.0,5.0,201101,6245.0
14095,IN,CHAIN PHARMACY,IL,LAKE,9193,2.27025,500.0,7.5,200610,3833.0
14123,IN,CHAIN PHARMACY,IL,DUPAGE,9193,2.4216,400.0,10.0,200601,5361.0
14154,IN,CHAIN PHARMACY,IL,KANE,9193,0.9081,200.0,7.5,200602,1720.0
14311,IN,CHAIN PHARMACY,IL,LAKE,9193,0.3027,100.0,5.0,200701,4013.0
14436,IN,CHAIN PHARMACY,IL,DUPAGE,9193,0.6054,100.0,10.0,200810,5892.0
14629,IN,CHAIN PHARMACY,IL,LAKE,9193,3.027,500.0,10.0,200607,3374.0
14661,IN,CHAIN PHARMACY,IL,LAKE,9193,0.45405,100.0,7.5,201211,6514.0
14784,IN,CHAIN PHARMACY,IL,ADAMS,9193,4.5405,1000.0,7.5,200611,543.0
14785,IN,CHAIN PHARMACY,IL,ADAMS,9193,0.6054,100.0,10.0,200703,545.0
14787,IN,CHAIN PHARMACY,IL,ADAMS,9193,0.3027,100.0,5.0,200705,620.0
14788,IN,CHAIN PHARMACY,IL,ADAMS,9193,3.027,500.0,10.0,200711,563.0
14789,IN,CHAIN PHARMACY,IL,ADAMS,9193,0.6054,100.0,10.0,200712,634.0
14791,IN,CHAIN PHARMACY,IL,ADAMS,9193,2.4216,400.0,10.0,200808,701.0
14792,IN,CHAIN PHARMACY,IL,ADAMS,9193,0.3027,100.0,5.0,200810,772.0
14794,IN,CHAIN PHARMACY,IL,ADAMS,9193,2.27025,500.0,7.5,200811,698.0
14795,IN,CHAIN PHARMACY,IL,ADAMS,9193,2.27025,500.0,7.5,200812,756.0
14796,IN,CHAIN PHARMACY,IL,ADAMS,9193,2.4216,400.0,10.0,200903,919.0
14800,IN,CHAIN PHARMACY,IL,ADAMS,9193,7.5675,2500.0,5.0,200904,809.0
14801,IN,CHAIN PHARMACY,IL,ADAMS,9193,0.6054,100.0,10.0,200907,778.0
14802,IN,CHAIN PHARMACY,IL,ADAMS,9193,0.3027,100.0,5.0,200910,809.0
14803,IN,CHAIN PHARMACY,IL,ADAMS,9193,0.15135,100.0,2.5,200911,774.0
15023,IN,CHAIN PHARMACY,IL,LAKE,9193,4.5405,1500.0,5.0,200703,3227.0
15036,IN,CHAIN PHARMACY,IL,LAKE,9193,4.5405,1000.0,7.5,200901,3544.0
15049,IN,CHAIN PHARMACY,IL,LAKE,9193,2.27025,500.0,7.5,201104,5775.0
15300,IN,CHAIN PHARMACY,IL,LAKE,9193,0.45405,100.0,7.5,200801,3473.0
15546,IN,CHAIN PHARMACY,IL,LA SALLE,9193,2.27025,500.0,7.5,201009,1149.0
15547,IN,CHAIN PHARMACY,IL,LA SALLE,9193,2.27025,500.0,7.5,201101,1190.0
15552,IN,CHAIN PHARMACY,IL,LA SALLE,9193,3.027,500.0,10.0,201205,1281.0
15553,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.9081,300.0,5.0,201209,1260.0
15554,IN,CHAIN PHARMACY,IL,LA SALLE,9193,0.6054,100.0,10.0,201211,1344.0
15604,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.2108,400.0,5.0,200712,1926.0
15605,IN,CHAIN PHARMACY,IL,MCHENRY,9193,7.2648,1200.0,10.0,200801,1902.0
15606,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.8162,400.0,7.5,200803,1872.0
15607,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.6054,200.0,5.0,200804,1777.0
15608,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.6054,100.0,10.0,200807,1962.0
15609,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.8162,300.0,10.0,200809,1903.0
15610,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.6054,200.0,5.0,200904,1843.0
15611,IN,CHAIN PHARMACY,IL,MCHENRY,9193,3.027,500.0,10.0,200908,1976.0
15612,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.45405,100.0,7.5,200910,2181.0
15613,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.2108,200.0,10.0,200912,2363.0
15615,IN,CHAIN PHARMACY,IL,MCHENRY,9193,9.081,1500.0,10.0,201006,3052.0
15616,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.9081,200.0,7.5,201008,3129.0
15617,IN,CHAIN PHARMACY,IL,MCHENRY,9193,3.3297,1100.0,5.0,201011,3162.0
15618,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.36215,300.0,7.5,201101,3365.0
15621,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.6054,100.0,10.0,201206,3544.0
15622,IN,CHAIN PHARMACY,IL,MCHENRY,9193,2.7243,600.0,7.5,201207,3319.0
15623,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.36215,300.0,7.5,201209,3108.0
15625,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.6054,100.0,10.0,201210,3715.0
15628,IN,CHAIN PHARMACY,IL,CLAY,9193,3.027,1000.0,5.0,200711,100.0
15629,IN,CHAIN PHARMACY,IL,CLAY,9193,1.2108,200.0,10.0,200712,151.0
15631,IN,CHAIN PHARMACY,IL,CLAY,9193,1.8162,400.0,7.5,200803,117.0
15644,IN,CHAIN PHARMACY,IL,WAYNE,9193,3.6324,600.0,10.0,200712,183.0
15645,IN,CHAIN PHARMACY,IL,WAYNE,9193,0.45405,100.0,7.5,200804,199.0
15647,IN,CHAIN PHARMACY,IL,WAYNE,9193,1.5135,500.0,5.0,200805,173.0
15648,IN,CHAIN PHARMACY,IL,WAYNE,9193,0.6054,100.0,10.0,200806,196.0
15651,IN,CHAIN PHARMACY,IL,WAYNE,9193,1.5135,500.0,5.0,200809,171.0
15652,IN,CHAIN PHARMACY,IL,WAYNE,9193,0.45405,100.0,7.5,200901,152.0
15654,IN,CHAIN PHARMACY,IL,WAYNE,9193,6.0539999999999985,1000.0,10.0,200904,137.0
15656,IN,CHAIN PHARMACY,IL,WAYNE,9193,9.081,2000.0,7.5,200905,161.0
15657,IN,CHAIN PHARMACY,IL,WAYNE,9193,2.27025,500.0,7.5,200906,178.0
15658,IN,CHAIN PHARMACY,IL,WAYNE,9193,0.6054,200.0,5.0,200908,176.0
15659,IN,CHAIN PHARMACY,IL,WAYNE,9193,4.5405,1000.0,7.5,201009,203.0
15660,IN,CHAIN PHARMACY,IL,WAYNE,9193,3.027,1000.0,5.0,201010,214.0
15661,IN,CHAIN PHARMACY,IL,WAYNE,9193,1.2108,200.0,10.0,201011,214.0
15666,IN,CHAIN PHARMACY,IL,WAYNE,9193,2.27025,500.0,7.5,201106,260.0
15667,IN,CHAIN PHARMACY,IL,WAYNE,9193,2.27025,500.0,7.5,201107,262.0
15669,IN,CHAIN PHARMACY,IL,WAYNE,9193,4.8432,1600.0,5.0,201110,281.0
15670,IN,CHAIN PHARMACY,IL,WAYNE,9193,2.4216,400.0,10.0,201111,335.0
15671,IN,CHAIN PHARMACY,IL,WAYNE,9193,7.71885,1700.0,7.5,201112,368.0
15672,IN,CHAIN PHARMACY,IL,WAYNE,9193,4.08645,900.0,7.5,201201,294.0
15673,IN,CHAIN PHARMACY,IL,WAYNE,9193,6.3567,1400.0,7.5,201204,285.0
15674,IN,CHAIN PHARMACY,IL,WAYNE,9193,0.45405,100.0,7.5,201205,358.0
15675,IN,CHAIN PHARMACY,IL,WAYNE,9193,1.8162,400.0,7.5,201209,263.0
15676,IN,CHAIN PHARMACY,IL,WAYNE,9193,1.8162,300.0,10.0,201211,303.0
15678,IN,CHAIN PHARMACY,IL,WABASH,9193,0.45405,100.0,7.5,200710,110.0
15680,IN,CHAIN PHARMACY,IL,WABASH,9193,3.027,1000.0,5.0,200711,96.0
15681,IN,CHAIN PHARMACY,IL,WABASH,9193,0.45405,100.0,7.5,200802,100.0
15682,IN,CHAIN PHARMACY,IL,WABASH,9193,0.6054,100.0,10.0,200803,102.0
15683,IN,CHAIN PHARMACY,IL,WABASH,9193,0.9081,200.0,7.5,200804,103.0
15684,IN,CHAIN PHARMACY,IL,WABASH,9193,0.3027,100.0,5.0,200805,109.0
15685,IN,CHAIN PHARMACY,IL,WABASH,9193,1.5135,500.0,5.0,200807,101.0
15686,IN,CHAIN PHARMACY,IL,WABASH,9193,0.3027,100.0,5.0,200808,133.0
15687,IN,CHAIN PHARMACY,IL,WABASH,9193,0.3027,100.0,5.0,200809,129.0
15688,IN,CHAIN PHARMACY,IL,WABASH,9193,9.081,2000.0,7.5,200901,117.0
15690,IN,CHAIN PHARMACY,IL,WABASH,9193,0.6054,200.0,5.0,200903,161.0
15693,IN,CHAIN PHARMACY,IL,WABASH,9193,1.8162,300.0,10.0,200907,145.0
15695,IN,CHAIN PHARMACY,IL,WABASH,9193,0.15135,100.0,2.5,200909,111.0
15696,IN,CHAIN PHARMACY,IL,WABASH,9193,4.5405,1500.0,5.0,200911,120.0
15698,IN,CHAIN PHARMACY,IL,WABASH,9193,1.36215,300.0,7.5,200912,148.0
15700,IN,CHAIN PHARMACY,IL,WABASH,9193,0.3027,100.0,5.0,201003,157.0
15701,IN,CHAIN PHARMACY,IL,WABASH,9193,1.2108,200.0,10.0,201004,136.0
15702,IN,CHAIN PHARMACY,IL,WABASH,9193,3.027,500.0,10.0,201006,152.0
15703,IN,CHAIN PHARMACY,IL,WABASH,9193,4.8432,800.0,10.0,201007,163.0
15704,IN,CHAIN PHARMACY,IL,WABASH,9193,0.9081,300.0,5.0,201011,160.0
15705,IN,CHAIN PHARMACY,IL,WABASH,9193,1.2108,200.0,10.0,201102,162.0
15707,IN,CHAIN PHARMACY,IL,WABASH,9193,1.5135,500.0,5.0,201105,136.0
15708,IN,CHAIN PHARMACY,IL,WABASH,9193,2.27025,500.0,7.5,201106,211.0
15711,IN,CHAIN PHARMACY,IL,WABASH,9193,1.5135,500.0,5.0,201107,159.0
15712,IN,CHAIN PHARMACY,IL,WABASH,9193,9.081,2000.0,7.5,201109,155.0
15714,IN,CHAIN PHARMACY,IL,WABASH,9193,0.6054,100.0,10.0,201110,193.0
15715,IN,CHAIN PHARMACY,IL,WABASH,9193,1.8162,400.0,7.5,201111,215.0
15716,IN,CHAIN PHARMACY,IL,WABASH,9193,2.4216,400.0,10.0,201201,190.0
15717,IN,CHAIN PHARMACY,IL,WABASH,9193,10.2918,1700.0,10.0,201202,220.0
15719,IN,CHAIN PHARMACY,IL,WABASH,9193,11.35125,2500.0,7.5,201203,221.0
15721,IN,CHAIN PHARMACY,IL,WABASH,9193,0.45405,100.0,7.5,201204,192.0
15723,IN,CHAIN PHARMACY,IL,WABASH,9193,2.7243,900.0,5.0,201206,227.0
15724,IN,CHAIN PHARMACY,IL,WABASH,9193,3.027,1000.0,5.0,201207,208.0
15726,IN,CHAIN PHARMACY,IL,WABASH,9193,9.081,1500.0,10.0,201210,203.0
15727,IN,CHAIN PHARMACY,IL,WABASH,9193,5.4486,900.0,10.0,201211,235.0
15728,IN,CHAIN PHARMACY,IL,WABASH,9193,3.027,1000.0,5.0,201212,229.0
15734,IN,CHAIN PHARMACY,IL,LAKE,9193,0.6054,200.0,5.0,200911,3986.0
15741,IN,CHAIN PHARMACY,IL,LAKE,9193,0.45405,100.0,7.5,201203,6326.0
15800,IN,CHAIN PHARMACY,IL,ROCK ISLAND,9193,1.5135,500.0,5.0,201002,745.0
15804,IN,CHAIN PHARMACY,IL,ROCK ISLAND,9193,2.27025,500.0,7.5,201103,1165.0
15807,IN,CHAIN PHARMACY,IL,ROCK ISLAND,9193,3.027,500.0,10.0,201210,1480.0
15868,IN,CHAIN PHARMACY,IL,MORGAN,9193,0.6054,100.0,10.0,201003,518.0
15869,IN,CHAIN PHARMACY,IL,MORGAN,9193,3.027,500.0,10.0,201004,467.0
15870,IN,CHAIN PHARMACY,IL,MORGAN,9193,6.0539999999999985,1000.0,10.0,201007,532.0
15871,IN,CHAIN PHARMACY,IL,MORGAN,9193,2.27025,500.0,7.5,201011,559.0
15872,IN,CHAIN PHARMACY,IL,MORGAN,9193,0.45405,100.0,7.5,201102,575.0
15873,IN,CHAIN PHARMACY,IL,MORGAN,9193,1.2108,200.0,10.0,201103,696.0
15875,IN,CHAIN PHARMACY,IL,MORGAN,9193,3.027,1000.0,5.0,201106,713.0
15876,IN,CHAIN PHARMACY,IL,MORGAN,9193,2.27025,500.0,7.5,201107,593.0
15877,IN,CHAIN PHARMACY,IL,MORGAN,9193,9.081,1500.0,10.0,201108,705.0
15878,IN,CHAIN PHARMACY,IL,MORGAN,9193,0.45405,100.0,7.5,201110,590.0
15880,IN,CHAIN PHARMACY,IL,MORGAN,9193,12.108,2000.0,10.0,201111,667.0
15881,IN,CHAIN PHARMACY,IL,MORGAN,9193,12.108,2000.0,10.0,201201,603.0
15882,IN,CHAIN PHARMACY,IL,MORGAN,9193,3.027,1000.0,5.0,201202,586.0
15883,IN,CHAIN PHARMACY,IL,MORGAN,9193,12.108,2000.0,10.0,201208,746.0
15884,IN,CHAIN PHARMACY,IL,MORGAN,9193,4.08645,900.0,7.5,201209,582.0
15886,IN,CHAIN PHARMACY,IL,MORGAN,9193,2.4216,800.0,5.0,201211,684.0
15928,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.9081,300.0,5.0,200906,1970.0
15929,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.45405,100.0,7.5,200907,2019.0
15933,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.5135,500.0,5.0,201102,2923.0
15935,IN,CHAIN PHARMACY,IL,MCHENRY,9193,6.0539999999999985,1000.0,10.0,201106,3652.0
15936,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.5135,500.0,5.0,201112,3531.0
15950,IN,CHAIN PHARMACY,IL,MCHENRY,9193,3.027,500.0,10.0,201001,2534.0
15951,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.2108,400.0,5.0,201005,2853.0
15952,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.45405,100.0,7.5,201007,3094.0
15955,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.9081,200.0,7.5,201110,3505.0
15956,IN,CHAIN PHARMACY,IL,MCHENRY,9193,1.5135,500.0,5.0,201201,3321.0
15957,IN,CHAIN PHARMACY,IL,MCHENRY,9193,0.3027,100.0,5.0,201205,3598.0
16017,IN,CHAIN PHARMACY,IL,MCLEAN,9193,0.45405,100.0,7.5,201001,884.0
16021,IN,CHAIN PHARMACY,IL,MCLEAN,9193,3.027,500.0,10.0,201011,3457.0
16053,IN,CHAIN PHARMACY,IL,MCLEAN,9193,0.6054,200.0,5.0,201009,1065.0
16163,IN,CHAIN PHARMACY,IL,DEKALB,9193,0.6054,100.0,10.0,201208,891.0
16165,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,1.5135,500.0,5.0,200601,444.0
16167,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,1.2108,200.0,10.0,200707,530.0
16168,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,1.5135,500.0,5.0,200708,556.0
16173,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,0.6054,100.0,10.0,200901,613.0
16175,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,1.5135,500.0,5.0,200906,762.0
16176,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,1.5135,500.0,5.0,200907,714.0
16178,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,0.6054,100.0,10.0,201001,745.0
16179,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,0.3027,100.0,5.0,201004,868.0
16183,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,3.027,1000.0,5.0,201101,1090.0
16191,IA,CHAIN PHARMACY,IL,ROCK ISLAND,9193,2.27025,500.0,7.5,201207,1392.0
16193,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200603,363.0
16194,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200604,320.0
16195,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200605,355.0
16196,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200610,360.0
16197,IA,CHAIN PHARMACY,IL,KNOX,9193,3.027,1000.0,5.0,200911,547.0
16198,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,201006,543.0
16199,IA,CHAIN PHARMACY,IL,KNOX,9193,0.6054,200.0,5.0,201101,692.0
16200,IA,CHAIN PHARMACY,IL,KNOX,9193,0.6054,200.0,5.0,201102,575.0
16201,IA,CHAIN PHARMACY,IL,KNOX,9193,3.027,1000.0,5.0,201107,673.0
16202,IA,CHAIN PHARMACY,IL,KNOX,9193,0.45405,100.0,7.5,201108,775.0
16203,IA,CHAIN PHARMACY,IL,KNOX,9193,0.3027,100.0,5.0,201110,701.0
16204,IA,CHAIN PHARMACY,IL,KNOX,9193,0.3027,100.0,5.0,201201,630.0
16205,IA,CHAIN PHARMACY,IL,KNOX,9193,3.027,1000.0,5.0,201203,712.0
16206,IA,CHAIN PHARMACY,IL,KNOX,9193,0.6054,200.0,5.0,201204,828.0
16207,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,201205,764.0
16208,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,201206,681.0
16210,IA,CHAIN PHARMACY,IL,KNOX,9193,2.27025,500.0,7.5,201209,638.0
16211,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,201210,698.0
16212,IA,CHAIN PHARMACY,IL,KNOX,9193,3.027,500.0,10.0,201211,781.0
16213,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,201212,666.0
16215,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200606,427.0
16216,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200609,298.0
16217,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200702,340.0
16218,IA,CHAIN PHARMACY,IL,KNOX,9193,3.027,1000.0,5.0,200801,455.0
16219,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200902,477.0
16220,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200903,413.0
16221,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,200906,479.0
16222,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,201001,502.0
16223,IA,CHAIN PHARMACY,IL,KNOX,9193,1.5135,500.0,5.0,201002,487.0
16224,IA,CHAIN PHARMACY,IL,KNOX,9193,0.3027,100.0,5.0,201012,663.0
16226,IA,CHAIN PHARMACY,IL,KNOX,9193,0.9081,300.0,5.0,201103,620.0
16230,IA,CHAIN PHARMACY,IL,KNOX,9193,3.027,500.0,10.0,201208,811.0
16236,IA,CHAIN PHARMACY,IL,LA SALLE,9193,1.5135,500.0,5.0,200802,853.0
16238,IA,CHAIN PHARMACY,IL,LA SALLE,9193,1.5135,500.0,5.0,201003,1019.0
16241,IA,CHAIN PHARMACY,IL,LA SALLE,9193,1.5135,500.0,5.0,201107,1114.0
16247,IA,CHAIN PHARMACY,IL,LA SALLE,9193,1.5135,500.0,5.0,201112,1219.0
16249,IA,CHAIN PHARMACY,IL,LA SALLE,9193,1.5135,500.0,5.0,201208,1275.0
16250,IA,CHAIN PHARMACY,IL,ADAMS,9193,1.5135,500.0,5.0,200603,535.0
16251,IA,CHAIN PHARMACY,IL,ADAMS,9193,1.5135,500.0,5.0,200606,570.0
16254,IA,CHAIN PHARMACY,IL,ADAMS,9193,0.15135,100.0,2.5,200708,581.0
16256,IA,CHAIN PHARMACY,IL,ADAMS,9193,6.81075,1500.0,7.5,200709,554.0
16258,IA,CHAIN PHARMACY,IL,ADAMS,9193,4.5405,1500.0,5.0,200801,625.0
16261,IA,CHAIN PHARMACY,IL,ADAMS,9193,1.2108,200.0,10.0,200809,660.0
16266,IA,CHAIN PHARMACY,IL,ADAMS,9193,2.27025,500.0,7.5,200902,715.0
16267,IA,CHAIN PHARMACY,IL,ADAMS,9193,1.5135,500.0,5.0,200905,730.0
16270,IA,CHAIN PHARMACY,IL,ADAMS,9193,0.6054,100.0,10.0,200906,828.0
16272,IA,CHAIN PHARMACY,IL,ADAMS,9193,4.5405,1000.0,7.5,200909,870.0
16274,IA,CHAIN PHARMACY,IL,ADAMS,9193,2.27025,500.0,7.5,201001,779.0
16277,IA,CHAIN PHARMACY,IL,ADAMS,9193,1.5135,500.0,5.0,201003,921.0
16282,IA,CHAIN PHARMACY,IL,ADAMS,9193,3.027,1000.0,5.0,201007,880.0
16283,IA,CHAIN PHARMACY,IL,ADAMS,9193,4.2378,700.0,10.0,201008,930.0
16287,IA,CHAIN PHARMACY,IL,ADAMS,9193,4.5405,1000.0,7.5,201011,932.0
16289,IA,CHAIN PHARMACY,IL,ADAMS,9193,0.3027,100.0,5.0,201101,1061.0
16292,IA,CHAIN PHARMACY,IL,ADAMS,9193,2.27025,500.0,7.5,201105,1219.0
16296,IA,CHAIN PHARMACY,IL,ADAMS,9193,0.45405,100.0,7.5,201108,1269.0
16298,IA,CHAIN PHARMACY,IL,ADAMS,9193,0.45405,100.0,7.5,201109,1123.0
