,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
6497,GA,CHAIN PHARMACY,AL,CALHOUN,9143,14.344,400.0,40.0,200803,754.0
6501,GA,CHAIN PHARMACY,AL,CALHOUN,9143,0.44825,100.0,5.0,200808,812.0
6531,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,3.5860000000000003,200.0,20.0,200602,131.0
6532,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,1.34475,200.0,7.5,200606,183.0
6533,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,7.1720000000000015,100.0,80.0,200607,177.0
6534,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,1.34475,100.0,15.0,200608,134.0
6535,GA,CHAIN PHARMACY,AL,CHEROKEE,9193,0.3023,100.0,5.0,200708,496.0
6536,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,10.758,300.0,40.0,200801,271.0
6538,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,7.1720000000000015,200.0,40.0,200803,214.0
6539,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,1.34475,300.0,5.0,200905,295.0
6540,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,4.03425,300.0,15.0,200907,349.0
6542,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,5.379,400.0,15.0,200912,334.0
6543,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,3.5860000000000003,400.0,10.0,201001,316.0
6545,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,13.4475,500.0,30.0,201003,404.0
6546,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,5.379,600.0,10.0,201005,379.0
6547,GA,CHAIN PHARMACY,AL,CHEROKEE,9143,10.758,200.0,60.0,201011,396.0
6586,GA,CHAIN PHARMACY,AL,MACON,9143,1.793,400.0,5.0,200604,24.0
6587,GA,CHAIN PHARMACY,AL,MACON,9143,0.8965,100.0,10.0,200612,27.0
6588,GA,CHAIN PHARMACY,AL,MACON,9143,1.793,100.0,20.0,200712,18.0
6589,GA,CHAIN PHARMACY,AL,MACON,9143,0.8965,100.0,10.0,200801,34.0
6590,GA,CHAIN PHARMACY,AL,MACON,9143,2.6895,300.0,10.0,200909,31.0
6591,GA,CHAIN PHARMACY,AL,MACON,9143,1.793,100.0,20.0,200911,21.0
6592,GA,CHAIN PHARMACY,AL,MACON,9193,0.3027,100.0,5.0,201010,146.0
6593,GA,CHAIN PHARMACY,AL,MACON,9143,5.379,200.0,30.0,201011,21.0
6594,GA,CHAIN PHARMACY,AL,MACON,9143,0.44825,100.0,5.0,201012,35.0
6597,GA,CHAIN PHARMACY,AL,MARSHALL,9143,0.8965,100.0,10.0,200608,374.0
6602,GA,CHAIN PHARMACY,AL,MARSHALL,9143,0.672375,100.0,7.5,200705,524.0
6603,GA,CHAIN PHARMACY,AL,MARSHALL,9193,0.9081,200.0,7.5,200705,1274.0
6604,GA,CHAIN PHARMACY,AL,MARSHALL,9143,0.8965,100.0,10.0,200706,480.0
6614,GA,CHAIN PHARMACY,AL,MARSHALL,9143,3.5860000000000003,400.0,10.0,200902,579.0
6615,GA,CHAIN PHARMACY,AL,MARSHALL,9143,1.793,400.0,5.0,200904,857.0
6616,GA,CHAIN PHARMACY,AL,MARSHALL,9143,2.24125,500.0,5.0,200907,801.0
6617,GA,CHAIN PHARMACY,AL,MARSHALL,9143,2.6895,400.0,7.5,200908,800.0
6627,GA,CHAIN PHARMACY,AL,ELMORE,9143,7.1720000000000015,200.0,40.0,200606,226.0
6628,GA,CHAIN PHARMACY,AL,ELMORE,9143,0.8965,200.0,5.0,200805,224.0
6629,GA,CHAIN PHARMACY,AL,ELMORE,9143,0.672375,100.0,7.5,200806,206.0
6631,GA,CHAIN PHARMACY,AL,ELMORE,9143,0.44825,100.0,5.0,200901,208.0
6632,GA,CHAIN PHARMACY,AL,ELMORE,9143,0.672375,100.0,7.5,200902,252.0
6636,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,7.1720000000000015,100.0,80.0,200610,201.0
6638,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,0.8965,100.0,10.0,200710,297.0
6639,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,1.34475,300.0,5.0,200711,303.0
6640,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,0.8965,200.0,5.0,200809,239.0
6642,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,2.6895,200.0,15.0,201002,317.0
6643,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,14.344,200.0,80.0,201006,421.0
6644,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,7.1720000000000015,200.0,40.0,201010,345.0
6645,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,3.5860000000000003,200.0,20.0,201103,519.0
6648,GA,CHAIN PHARMACY,AL,MONTGOMERY,9143,3.5860000000000003,400.0,10.0,200806,834.0
6668,GA,CHAIN PHARMACY,AL,LEE,9143,2.6895,600.0,5.0,200610,220.0
6669,GA,CHAIN PHARMACY,AL,LEE,9143,3.5860000000000003,100.0,40.0,200701,252.0
6670,GA,CHAIN PHARMACY,AL,LEE,9143,2.017125,300.0,7.5,200706,253.0
6671,GA,CHAIN PHARMACY,AL,LEE,9143,2.017125,500.0,,200712,240.0
6672,GA,CHAIN PHARMACY,AL,LEE,9143,2.6895,300.0,10.0,200808,310.0
6673,GA,CHAIN PHARMACY,AL,LEE,9193,0.45405,100.0,7.5,200902,887.0
6674,GA,CHAIN PHARMACY,AL,LEE,9143,1.793,400.0,5.0,200903,322.0
6677,GA,CHAIN PHARMACY,AL,LEE,9143,5.379,600.0,10.0,200910,419.0
6679,GA,CHAIN PHARMACY,AL,LEE,9143,4.4825,1000.0,5.0,201004,416.0
6680,GA,CHAIN PHARMACY,AL,LEE,9143,3.5860000000000003,400.0,10.0,201006,400.0
6681,GA,CHAIN PHARMACY,AL,LEE,9143,14.344,400.0,40.0,201101,390.0
6691,GA,CHAIN PHARMACY,AL,BUTLER,9193,1.36215,300.0,7.5,200603,305.0
6692,GA,CHAIN PHARMACY,AL,BUTLER,9143,1.34475,300.0,5.0,200606,55.0
6693,GA,CHAIN PHARMACY,AL,BUTLER,9193,0.9081,200.0,7.5,200705,485.0
6694,GA,CHAIN PHARMACY,AL,BUTLER,9143,2.24125,500.0,5.0,200708,51.0
6695,GA,CHAIN PHARMACY,AL,BUTLER,9193,0.6054,100.0,10.0,200708,564.0
6696,GA,CHAIN PHARMACY,AL,BUTLER,9193,1.2108,200.0,10.0,200712,519.0
6697,GA,CHAIN PHARMACY,AL,BUTLER,9193,0.6054,200.0,5.0,200804,505.0
6698,GA,CHAIN PHARMACY,AL,BUTLER,9143,1.793,400.0,5.0,200808,58.0
6699,GA,CHAIN PHARMACY,AL,BUTLER,9143,1.34475,300.0,5.0,200905,59.0
6700,GA,CHAIN PHARMACY,AL,BUTLER,9193,0.6054,200.0,5.0,200911,562.0
6701,GA,CHAIN PHARMACY,AL,BUTLER,9143,5.379,600.0,10.0,201006,71.0
6702,GA,CHAIN PHARMACY,AL,BUTLER,9143,1.793,200.0,10.0,201007,102.0
6703,GA,CHAIN PHARMACY,AL,BUTLER,9143,2.6895,300.0,10.0,201101,94.0
6712,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,14.344,200.0,80.0,200608,249.0
6714,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,0.8965,200.0,5.0,200703,311.0
6715,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.45405,100.0,7.5,200704,738.0
6716,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,1.793,200.0,10.0,200705,279.0
6719,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,1.8162,300.0,10.0,200903,2421.0
6720,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,2.6895,200.0,15.0,200904,290.0
6721,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.45405,100.0,7.5,200906,1498.0
6722,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,0.8965,100.0,10.0,200909,304.0
6723,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,0.8965,100.0,10.0,200912,370.0
6726,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9143,2.24125,500.0,5.0,200602,243.0
6728,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9143,2.24125,500.0,5.0,200604,222.0
6729,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9143,17.93,500.0,40.0,200607,395.0
6732,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9143,5.379,300.0,20.0,200702,288.0
6734,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9193,3.027,500.0,10.0,200706,838.0
6744,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9143,1.34475,300.0,5.0,200904,437.0
6745,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9143,14.344,400.0,40.0,200907,385.0
6748,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9143,2.24125,500.0,5.0,201003,457.0
6750,GA,CHAIN PHARMACY,AL,SAINT CLAIR,9143,16.137,600.0,30.0,201101,522.0
6774,GA,CHAIN PHARMACY,AL,TALLADEGA,9193,0.3027,100.0,5.0,200611,996.0
6778,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,0.8965,100.0,10.0,200709,310.0
6779,GA,CHAIN PHARMACY,AL,TALLADEGA,9193,3.027,500.0,10.0,200712,1282.0
6780,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,0.8965,200.0,5.0,200810,432.0
6781,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,0.8965,100.0,10.0,200811,363.0
6782,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,1.34475,300.0,5.0,200901,333.0
6783,GA,CHAIN PHARMACY,AL,TALLADEGA,9193,0.408645,90.0,7.5,200903,1921.0
6785,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,1.793,200.0,10.0,200904,392.0
6786,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,0.672375,100.0,7.5,200906,463.0
6787,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,3.5860000000000003,200.0,20.0,200909,513.0
6788,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,2.6895,200.0,15.0,200910,511.0
6789,GA,CHAIN PHARMACY,AL,TALLADEGA,9193,0.45405,100.0,7.5,200911,1531.0
6790,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,1.34475,300.0,5.0,200912,511.0
6792,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,0.80685,200.0,,201006,575.0
6795,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,1.34475,200.0,7.5,201010,600.0
6797,GA,CHAIN PHARMACY,AL,TALLADEGA,9193,0.9081,200.0,7.5,201011,1868.0
6798,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,1.34475,200.0,7.5,201012,599.0
6799,GA,CHAIN PHARMACY,AL,TALLADEGA,9143,0.8965,200.0,5.0,201103,609.0
6825,GA,CHAIN PHARMACY,AL,MORGAN,9143,0.672375,100.0,7.5,200604,651.0
6826,GA,CHAIN PHARMACY,AL,MORGAN,9143,1.34475,200.0,7.5,200605,660.0
6834,GA,CHAIN PHARMACY,AL,MORGAN,9143,7.1720000000000015,400.0,20.0,200803,823.0
6835,GA,CHAIN PHARMACY,AL,MORGAN,9143,1.34475,300.0,5.0,200804,805.0
6840,GA,CHAIN PHARMACY,AL,MORGAN,9143,3.5860000000000003,400.0,10.0,200904,1044.0
6845,GA,CHAIN PHARMACY,AL,MORGAN,9193,0.45405,100.0,7.5,201004,1712.0
6849,GA,CHAIN PHARMACY,AL,MORGAN,9143,1.793,400.0,5.0,201010,1266.0
6852,GA,CHAIN PHARMACY,AL,ETOWAH,9143,7.1720000000000015,100.0,80.0,200804,1409.0
6856,GA,CHAIN PHARMACY,AL,ETOWAH,9193,6.0539999999999985,2000.0,5.0,200907,1636.0
6858,GA,CHAIN PHARMACY,AL,ETOWAH,9143,16.137,600.0,30.0,201008,1753.0
6860,GA,CHAIN PHARMACY,AL,ETOWAH,9143,3.5860000000000003,100.0,40.0,200602,831.0
6865,GA,CHAIN PHARMACY,AL,ETOWAH,9143,7.1720000000000015,100.0,80.0,200607,902.0
6867,GA,CHAIN PHARMACY,AL,ETOWAH,9143,8.0685,300.0,30.0,200612,1046.0
6868,GA,CHAIN PHARMACY,AL,ETOWAH,9143,16.137,600.0,30.0,200711,1368.0
6879,GA,CHAIN PHARMACY,AL,ETOWAH,9143,1.793,400.0,5.0,201101,1752.0
6891,GA,CHAIN PHARMACY,AL,CALHOUN,9143,2.24125,500.0,5.0,200807,790.0
6893,GA,CHAIN PHARMACY,AL,CALHOUN,9193,2.27025,500.0,7.5,200909,2748.0
6908,GA,RETAIL PHARMACY,AL,ETOWAH,9193,18.162,4000.0,7.5,200902,1618.0
6910,GA,RETAIL PHARMACY,AL,ETOWAH,9143,3.5860000000000003,400.0,10.0,200908,1533.0
6911,GA,RETAIL PHARMACY,AL,ETOWAH,9143,32.274,1200.0,30.0,200910,1733.0
6918,GA,RETAIL PHARMACY,AL,ETOWAH,9143,7.1720000000000015,200.0,40.0,201006,1714.0
6921,GA,RETAIL PHARMACY,AL,ETOWAH,9143,1.793,100.0,20.0,201102,1704.0
6930,GA,RETAIL PHARMACY,AL,HOUSTON,9143,1.793,100.0,20.0,200704,538.0
6935,GA,CHAIN PHARMACY,AL,JACKSON,9143,0.8965,200.0,5.0,200602,241.0
6936,GA,CHAIN PHARMACY,AL,JACKSON,9193,3.027,500.0,10.0,200603,407.0
6937,GA,CHAIN PHARMACY,AL,JACKSON,9193,3.027,500.0,10.0,200605,1123.0
6938,GA,CHAIN PHARMACY,AL,JACKSON,9143,1.793,200.0,10.0,200605,277.0
6939,GA,CHAIN PHARMACY,AL,JACKSON,9143,0.8965,100.0,10.0,200609,272.0
6941,GA,CHAIN PHARMACY,AL,JACKSON,9143,0.672375,100.0,7.5,200610,263.0
6942,GA,CHAIN PHARMACY,AL,JACKSON,9143,4.4825,500.0,10.0,200612,239.0
6949,GA,CHAIN PHARMACY,AL,JACKSON,9143,8.965,1000.0,10.0,200711,368.0
6959,GA,CHAIN PHARMACY,AL,JACKSON,9143,8.0685,300.0,30.0,201005,501.0
6966,GA,RETAIL PHARMACY,AL,LIMESTONE,9143,2.6895,300.0,10.0,200703,237.0
6974,GA,RETAIL PHARMACY,AL,LIMESTONE,9193,0.6054,100.0,10.0,200908,626.0
6975,GA,RETAIL PHARMACY,AL,LIMESTONE,9193,4.5405,1500.0,5.0,200909,592.0
6978,GA,RETAIL PHARMACY,AL,LIMESTONE,9143,0.672375,100.0,7.5,201002,313.0
6981,GA,RETAIL PHARMACY,AL,LIMESTONE,9143,0.8965,100.0,10.0,201005,401.0
6982,GA,RETAIL PHARMACY,AL,LIMESTONE,9143,0.44825,100.0,5.0,201006,390.0
6983,GA,RETAIL PHARMACY,AL,LIMESTONE,9193,3.027,500.0,10.0,201007,674.0
6985,GA,RETAIL PHARMACY,AL,LIMESTONE,9143,0.44825,100.0,5.0,201011,461.0
6986,GA,RETAIL PHARMACY,AL,LIMESTONE,9143,1.793,200.0,10.0,201101,463.0
6987,GA,RETAIL PHARMACY,AL,LIMESTONE,9143,5.379,200.0,30.0,201102,440.0
6990,GA,RETAIL PHARMACY,AL,MORGAN,9193,2.27025,500.0,7.5,200603,1504.0
6993,GA,RETAIL PHARMACY,AL,MORGAN,9193,0.3023,100.0,5.0,200606,1579.0
7001,GA,RETAIL PHARMACY,AL,MORGAN,9143,1.793,200.0,10.0,200703,751.0
7014,GA,RETAIL PHARMACY,AL,MORGAN,9193,3.027,500.0,10.0,200804,1594.0
7021,GA,RETAIL PHARMACY,AL,MORGAN,9143,4.4825,500.0,10.0,200808,881.0
7032,GA,RETAIL PHARMACY,AL,MORGAN,9193,18.162,3000.0,10.0,200904,1714.0
7034,GA,RETAIL PHARMACY,AL,MORGAN,9193,0.45405,100.0,7.5,200905,1623.0
7055,GA,RETAIL PHARMACY,AL,MORGAN,9143,8.0685,300.0,30.0,201004,1154.0
7077,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,3.5860000000000003,200.0,20.0,200603,254.0
7090,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,10.758,400.0,30.0,200707,227.0
7091,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,6.0539999999999985,2000.0,5.0,200708,845.0
7097,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,2.27025,500.0,7.5,200801,787.0
7105,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,5.379,600.0,10.0,200805,284.0
7107,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,10.758,300.0,40.0,200806,199.0
7109,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,7.1720000000000015,200.0,40.0,200807,323.0
7110,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,0.6054,100.0,10.0,200808,826.0
7111,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,5.379,300.0,20.0,200810,359.0
7115,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,1.793,200.0,10.0,200811,258.0
7117,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,7.1720000000000015,200.0,40.0,200901,279.0
7119,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,0.3027,100.0,5.0,200904,852.0
7120,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,14.344,200.0,80.0,200907,309.0
7121,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,12.108,2000.0,10.0,200908,2193.0
7124,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,0.8965,100.0,10.0,201001,311.0
7125,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,2.27025,500.0,7.5,201003,2605.0
7126,GA,RETAIL PHARMACY,AL,AUTAUGA,9193,0.45405,100.0,7.5,201004,2322.0
7127,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,5.379,100.0,60.0,201005,351.0
7131,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,2.24125,500.0,5.0,201007,400.0
7132,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,0.8965,100.0,10.0,201008,442.0
7135,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,5.379,100.0,60.0,201101,388.0
7136,GA,RETAIL PHARMACY,AL,AUTAUGA,9143,5.379,100.0,60.0,201102,353.0
7139,GA,RETAIL PHARMACY,AL,SHELBY,9143,10.758,200.0,60.0,200907,1695.0
7140,GA,RETAIL PHARMACY,AL,SHELBY,9143,14.344,200.0,80.0,200909,1489.0
7141,GA,RETAIL PHARMACY,AL,SHELBY,9193,0.6054,100.0,10.0,200909,2285.0
7144,GA,RETAIL PHARMACY,AL,SHELBY,9193,0.45405,100.0,7.5,200912,2662.0
7158,GA,RETAIL PHARMACY,AL,SHELBY,9143,1.793,200.0,10.0,201101,1711.0
7159,GA,RETAIL PHARMACY,AL,SHELBY,9193,3.027,500.0,10.0,201102,2173.0
7164,GA,RETAIL PHARMACY,AL,CHEROKEE,9143,5.379,200.0,30.0,200908,260.0
7169,GA,RETAIL PHARMACY,AL,CHEROKEE,9143,2.6895,100.0,30.0,201008,386.0
7171,GA,RETAIL PHARMACY,AL,LEE,9193,6.81075,1500.0,7.5,200704,737.0
7172,GA,RETAIL PHARMACY,AL,LEE,9143,1.793,200.0,10.0,200704,173.0
7174,GA,RETAIL PHARMACY,AL,LEE,9193,0.9081,200.0,7.5,200707,882.0
7176,GA,RETAIL PHARMACY,AL,LEE,9193,3.027,500.0,10.0,200710,752.0
7179,GA,RETAIL PHARMACY,AL,LEE,9143,0.8965,200.0,5.0,200803,264.0
7181,GA,RETAIL PHARMACY,AL,LEE,9193,1.36215,300.0,7.5,200806,778.0
7184,GA,RETAIL PHARMACY,AL,LEE,9143,1.793,200.0,10.0,200809,277.0
7186,GA,RETAIL PHARMACY,AL,LEE,9193,0.3027,100.0,5.0,200810,866.0
7189,GA,RETAIL PHARMACY,AL,LEE,9143,7.1720000000000015,200.0,40.0,200811,301.0
7197,GA,RETAIL PHARMACY,AL,LEE,9193,3.027,500.0,10.0,200909,915.0
7204,GA,RETAIL PHARMACY,AL,LEE,9143,5.379,200.0,30.0,201001,341.0
7220,GA,RETAIL PHARMACY,AL,MADISON,9143,2.6895,300.0,10.0,200809,2993.0
7223,GA,RETAIL PHARMACY,AL,MADISON,9193,24.216,4000.0,10.0,200812,4301.0
7225,GA,RETAIL PHARMACY,AL,MADISON,9143,14.344,200.0,80.0,200902,2142.0
7226,GA,RETAIL PHARMACY,AL,MADISON,9193,0.6054,200.0,5.0,200903,4579.0
7237,GA,RETAIL PHARMACY,AL,BUTLER,9193,0.45405,100.0,7.5,200601,323.0
7238,GA,RETAIL PHARMACY,AL,BUTLER,9193,0.6054,100.0,10.0,200602,269.0
7239,GA,RETAIL PHARMACY,AL,BUTLER,9143,1.34475,200.0,7.5,200604,36.0
7240,GA,RETAIL PHARMACY,AL,BUTLER,9193,2.27025,500.0,7.5,200604,274.0
7241,GA,RETAIL PHARMACY,AL,BUTLER,9193,2.27025,500.0,7.5,200607,383.0
7244,GA,RETAIL PHARMACY,AL,BUTLER,9193,2.27025,500.0,7.5,200608,349.0
7245,GA,RETAIL PHARMACY,AL,BUTLER,9193,0.45405,100.0,7.5,200610,412.0
7246,GA,RETAIL PHARMACY,AL,BUTLER,9193,0.45405,100.0,7.5,200611,371.0
7247,GA,RETAIL PHARMACY,AL,BUTLER,9193,3.027,500.0,10.0,200612,372.0
7248,GA,RETAIL PHARMACY,AL,BUTLER,9193,0.15135,100.0,2.5,200701,426.0
7249,GA,RETAIL PHARMACY,AL,BUTLER,9193,0.6054,100.0,10.0,200703,442.0
7250,GA,RETAIL PHARMACY,AL,BUTLER,9193,0.45405,100.0,7.5,200704,373.0
7264,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,1.8162,300.0,10.0,200606,400.0
7265,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,1.793,100.0,20.0,200609,87.0
7266,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,3.027,500.0,10.0,200610,387.0
7269,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,3.027,500.0,10.0,200701,376.0
7271,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.45405,100.0,7.5,200703,366.0
7272,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,3.027,500.0,10.0,200706,394.0
7273,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,1.793,200.0,10.0,200708,147.0
7276,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.9081,200.0,7.5,200710,387.0
7277,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.15135,100.0,2.5,200711,352.0
7278,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,1.2108,200.0,10.0,200712,352.0
7279,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,1.793,200.0,10.0,200801,148.0
7282,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.6054,100.0,10.0,200802,350.0
7284,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,14.344,200.0,80.0,200802,174.0
7285,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,1.5135,500.0,5.0,200803,348.0
7286,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.6054,100.0,10.0,200810,477.0
7287,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.6054,100.0,10.0,200811,317.0
7289,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,3.027,500.0,10.0,200812,470.0
7290,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,2.27025,500.0,7.5,200901,397.0
7291,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,0.8965,200.0,5.0,200902,137.0
7292,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.3027,100.0,5.0,200902,423.0
7293,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,0.8965,100.0,10.0,200903,169.0
7294,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,2.27025,500.0,7.5,200906,412.0
7297,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,2.24125,500.0,5.0,200907,152.0
7298,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,7.1720000000000015,200.0,40.0,200909,157.0
7299,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,2.24125,500.0,5.0,201002,158.0
7301,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,1.793,200.0,10.0,201005,183.0
7302,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,3.027,500.0,10.0,201006,450.0
7303,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,3.027,500.0,10.0,201008,452.0
7304,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.45405,100.0,7.5,201011,445.0
7305,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9143,8.0685,300.0,30.0,201011,166.0
7306,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,0.6054,100.0,10.0,201012,437.0
7307,GA,RETAIL PHARMACY,AL,TALLAPOOSA,9193,4.5405,1000.0,7.5,201102,423.0
7317,GA,RETAIL PHARMACY,AL,SHELBY,9193,0.45405,100.0,7.5,200901,2281.0
7368,GA,CHAIN PHARMACY,AL,MONTGOMERY,9143,0.672375,100.0,7.5,200611,861.0
7374,GA,CHAIN PHARMACY,AL,MONTGOMERY,9193,0.6054,100.0,10.0,200704,2417.0
7380,GA,CHAIN PHARMACY,AL,MONTGOMERY,9193,0.6054,100.0,10.0,200708,2621.0
7386,GA,CHAIN PHARMACY,AL,MONTGOMERY,9193,0.6054,100.0,10.0,200803,2692.0
7391,GA,CHAIN PHARMACY,AL,MONTGOMERY,9193,0.6054,100.0,10.0,200812,3207.0
7393,GA,CHAIN PHARMACY,AL,MONTGOMERY,9193,0.45405,100.0,7.5,200905,2912.0
7396,GA,CHAIN PHARMACY,AL,MONTGOMERY,9193,0.6054,100.0,10.0,200907,2800.0
7404,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,1.793,100.0,20.0,200607,197.0
7414,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,3.5860000000000003,200.0,20.0,200702,180.0
7420,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.6054,100.0,10.0,200706,742.0
7421,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.6054,100.0,10.0,200707,805.0
7429,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.6054,100.0,10.0,200803,766.0
7433,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.9081,200.0,7.5,200806,779.0
7435,GA,CHAIN PHARMACY,AL,AUTAUGA,9143,7.1720000000000015,100.0,80.0,200808,293.0
7436,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.45405,100.0,7.5,200809,968.0
7451,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.45405,100.0,7.5,200907,2557.0
7455,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,0.6054,100.0,10.0,200909,2371.0
7456,GA,CHAIN PHARMACY,AL,AUTAUGA,9193,1.5135,500.0,5.0,200910,2431.0
7458,GA,CHAIN PHARMACY,AL,DALLAS,9193,0.15135,100.0,2.5,200602,282.0
7459,GA,CHAIN PHARMACY,AL,DALLAS,9193,2.27025,500.0,7.5,200603,312.0
7460,GA,CHAIN PHARMACY,AL,DALLAS,9143,7.1720000000000015,100.0,80.0,200605,134.0
7461,GA,CHAIN PHARMACY,AL,DALLAS,9193,0.6054,100.0,10.0,200605,325.0
