,REPORTER_STATE,BUYER_BUS_ACT,BUYER_STATE,BUYER_COUNTY,DRUG_CODE,CALC_BASE_WT_IN_GM,DOSAGE_UNIT,dos_str,year/month,quantity
446,HI,RETAIL PHARMACY,HI,MAUI,9193,0.6054,100.0,10.0,200710,1237.0
447,HI,RETAIL PHARMACY,HI,MAUI,9143,0.44825,100.0,5.0,200711,1773.0
449,HI,RETAIL PHARMACY,HI,MAUI,9143,0.44825,100.0,5.0,200712,1736.0
450,HI,RETAIL PHARMACY,HI,MAUI,9193,0.6054,100.0,10.0,200803,1126.0
451,HI,RETAIL PHARMACY,HI,MAUI,9143,0.44825,100.0,5.0,200804,2173.0
452,HI,RETAIL PHARMACY,HI,MAUI,9143,0.8965,200.0,5.0,200809,2232.0
455,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,200811,1142.0
458,HI,RETAIL PHARMACY,HI,MAUI,9143,2.241,500.0,5.0,200603,1629.0
459,HI,RETAIL PHARMACY,HI,MAUI,9143,1.34475,200.0,7.5,200607,1558.0
462,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,200610,959.0
463,HI,RETAIL PHARMACY,HI,MAUI,9143,0.8965,100.0,10.0,200610,2409.0
467,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,200709,967.0
470,HI,RETAIL PHARMACY,HI,MAUI,9193,2.27025,500.0,7.5,200802,1160.0
473,HI,RETAIL PHARMACY,HI,MAUI,9193,2.27025,500.0,7.5,200805,1210.0
476,HI,RETAIL PHARMACY,HI,MAUI,9143,2.24125,500.0,5.0,200811,2191.0
477,HI,RETAIL PHARMACY,HI,MAUI,9193,0.6054,100.0,10.0,200812,1304.0
478,HI,RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,7.5,200901,1352.0
479,HI,RETAIL PHARMACY,HI,MAUI,9143,0.672375,100.0,7.5,200901,2091.0
480,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.793,400.0,5.0,200604,2966.0
484,HI,RETAIL PHARMACY,HI,HONOLULU,9143,7.1720000000000015,200.0,40.0,200611,5733.0
485,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,100.0,15.0,200703,3584.0
486,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,300.0,5.0,200705,3479.0
496,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,200802,3197.0
500,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,300.0,5.0,200807,4751.0
502,HI,RETAIL PHARMACY,HI,HONOLULU,9143,2.6895,300.0,10.0,200902,3718.0
503,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200904,3577.0
506,HI,RETAIL PHARMACY,HI,HONOLULU,9143,4.03425,300.0,15.0,200911,4267.0
509,HI,RETAIL PHARMACY,HI,HONOLULU,9193,0.45405,100.0,7.5,200912,3294.0
510,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,200.0,7.5,200912,5153.0
512,HI,RETAIL PHARMACY,HI,HONOLULU,9143,3.5860000000000003,100.0,40.0,201007,5674.0
515,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.2108,200.0,10.0,201104,3416.0
520,HI,RETAIL PHARMACY,HI,HONOLULU,9143,5.379,400.0,15.0,201106,6683.0
522,HI,RETAIL PHARMACY,HI,HONOLULU,9143,0.403425,100.0,,201107,6041.0
524,HI,RETAIL PHARMACY,HI,HONOLULU,9143,16.137,600.0,30.0,201109,5983.0
527,HI,RETAIL PHARMACY,HI,HONOLULU,9143,7.1720000000000015,100.0,80.0,201111,6701.0
529,HI,RETAIL PHARMACY,HI,HONOLULU,9143,3.5860000000000003,400.0,10.0,201112,6675.0
530,HI,RETAIL PHARMACY,HI,HONOLULU,9143,4.03425,300.0,15.0,201201,6874.0
533,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.2108,200.0,10.0,201205,3632.0
534,HI,RETAIL PHARMACY,HI,HONOLULU,9143,2.6895,300.0,10.0,201206,6584.0
537,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.5135,500.0,5.0,200602,339.0
538,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.5135,500.0,5.0,200604,324.0
539,HI,RETAIL PHARMACY,HI,KAUAI,9143,32.274,1200.0,30.0,200608,1162.0
540,HI,RETAIL PHARMACY,HI,KAUAI,9143,28.688,400.0,80.0,200612,1040.0
541,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.8162,400.0,7.5,200701,402.0
542,HI,RETAIL PHARMACY,HI,KAUAI,9143,2.877444,600.0,5.35,200702,997.0
543,HI,RETAIL PHARMACY,HI,KAUAI,9143,32.274,1200.0,30.0,200703,910.0
544,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.6054,100.0,10.0,200703,405.0
545,HI,RETAIL PHARMACY,HI,KAUAI,9143,1.793,400.0,5.0,200709,611.0
546,HI,RETAIL PHARMACY,HI,KAUAI,9143,1.34475,300.0,5.0,200710,811.0
547,HI,RETAIL PHARMACY,HI,KAUAI,9193,3.027,500.0,10.0,200710,545.0
548,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.5135,500.0,5.0,200712,506.0
549,HI,RETAIL PHARMACY,HI,KAUAI,9193,6.81075,1500.0,7.5,200802,482.0
550,HI,RETAIL PHARMACY,HI,KAUAI,9143,8.0685,600.0,15.0,200807,1035.0
552,HI,RETAIL PHARMACY,HI,KAUAI,9193,6.0539999999999985,1000.0,10.0,200808,538.0
553,HI,RETAIL PHARMACY,HI,KAUAI,9143,1.793,400.0,5.0,200810,983.0
554,HI,RETAIL PHARMACY,HI,KAUAI,9143,7.1720000000000015,100.0,80.0,200811,983.0
555,HI,RETAIL PHARMACY,HI,KAUAI,9193,9.081,1500.0,10.0,200812,648.0
556,HI,RETAIL PHARMACY,HI,KAUAI,9143,3.5860000000000003,800.0,5.0,200901,1121.0
557,HI,RETAIL PHARMACY,HI,KAUAI,9143,2.6895,300.0,10.0,200902,936.0
558,HI,RETAIL PHARMACY,HI,KAUAI,9143,1.34475,300.0,5.0,200903,1276.0
559,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.9081,200.0,7.5,200903,572.0
560,HI,RETAIL PHARMACY,HI,KAUAI,9143,13.4475,500.0,30.0,200904,1490.0
564,HI,RETAIL PHARMACY,HI,KAUAI,9143,13.4475,500.0,30.0,200905,974.0
565,HI,RETAIL PHARMACY,HI,KAUAI,9143,7.1720000000000015,200.0,40.0,200906,956.0
566,HI,RETAIL PHARMACY,HI,KAUAI,9143,8.0685,600.0,15.0,200909,1070.0
567,HI,RETAIL PHARMACY,HI,KAUAI,9143,32.274,1200.0,30.0,200910,1071.0
569,HI,RETAIL PHARMACY,HI,KAUAI,9143,8.0685,600.0,15.0,200911,1076.0
570,HI,RETAIL PHARMACY,HI,KAUAI,9193,3.027,500.0,10.0,200911,418.0
571,HI,RETAIL PHARMACY,HI,KAUAI,9143,16.137,300.0,60.0,200912,1303.0
572,HI,RETAIL PHARMACY,HI,KAUAI,9193,3.027,1000.0,5.0,201002,445.0
573,HI,RETAIL PHARMACY,HI,KAUAI,9143,10.758,200.0,60.0,201003,1155.0
574,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.5135,500.0,5.0,201004,405.0
575,HI,RETAIL PHARMACY,HI,KAUAI,9143,4.4825,500.0,10.0,201004,1138.0
576,HI,RETAIL PHARMACY,HI,KAUAI,9143,43.032,600.0,80.0,201007,1148.0
577,HI,RETAIL PHARMACY,HI,KAUAI,9143,4.4825,500.0,10.0,201008,1272.0
578,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.5135,500.0,5.0,201009,420.0
579,HI,RETAIL PHARMACY,HI,KAUAI,9143,5.379,300.0,20.0,201011,1171.0
580,HI,RETAIL PHARMACY,HI,KAUAI,9143,21.516,300.0,80.0,201102,960.0
581,HI,RETAIL PHARMACY,HI,KAUAI,9143,32.274,1200.0,30.0,201104,913.0
583,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.45405,100.0,7.5,201105,430.0
584,HI,RETAIL PHARMACY,HI,KAUAI,9143,10.758,200.0,60.0,201108,1073.0
585,HI,RETAIL PHARMACY,HI,KAUAI,9143,2.24125,500.0,5.0,201109,1104.0
586,HI,RETAIL PHARMACY,HI,KAUAI,9193,2.27025,500.0,7.5,201109,421.0
588,HI,RETAIL PHARMACY,HI,KAUAI,9193,3.027,1000.0,5.0,201110,407.0
589,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.45405,100.0,7.5,201111,360.0
591,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.6054,200.0,5.0,201112,416.0
592,HI,RETAIL PHARMACY,HI,KAUAI,9143,1.793,400.0,5.0,201201,1078.0
593,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.3027,100.0,5.0,201202,396.0
594,HI,RETAIL PHARMACY,HI,KAUAI,9143,21.516,800.0,30.0,201202,980.0
595,HI,RETAIL PHARMACY,HI,KAUAI,9143,2.6895,100.0,30.0,201203,1090.0
596,HI,RETAIL PHARMACY,HI,KAUAI,9143,10.758,800.0,15.0,201205,878.0
598,HI,RETAIL PHARMACY,HI,KAUAI,9193,4.5405,1000.0,7.5,201205,392.0
599,HI,RETAIL PHARMACY,HI,KAUAI,9143,5.379,1200.0,5.0,201207,1058.0
602,HI,RETAIL PHARMACY,HI,KAUAI,9143,7.1720000000000015,100.0,80.0,201208,864.0
603,HI,RETAIL PHARMACY,HI,KAUAI,9143,2.6895,100.0,30.0,201209,924.0
604,HI,RETAIL PHARMACY,HI,KAUAI,9143,5.379,1200.0,5.0,201210,1080.0
606,HI,RETAIL PHARMACY,HI,KAUAI,9143,0.8965,100.0,10.0,201211,811.0
607,HI,RETAIL PHARMACY,HI,KAUAI,9143,5.379,100.0,60.0,201212,972.0
614,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200608,3159.0
616,HI,RETAIL PHARMACY,HI,HONOLULU,9143,4.4825,1000.0,5.0,200702,3058.0
619,HI,RETAIL PHARMACY,HI,HONOLULU,9193,3.027,500.0,10.0,200801,3604.0
621,HI,RETAIL PHARMACY,HI,HONOLULU,9143,13.4475,500.0,30.0,200804,4569.0
626,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200809,3325.0
632,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,200905,3698.0
633,HI,RETAIL PHARMACY,HI,HONOLULU,9143,14.344,200.0,80.0,200906,4621.0
634,HI,RETAIL PHARMACY,HI,HONOLULU,9143,0.8965,100.0,10.0,200909,4662.0
638,HI,CHAIN PHARMACY,HI,HAWAII,9193,1.36215,300.0,7.5,200604,1683.0
656,HI,CHAIN PHARMACY,HI,HAWAII,9193,2.4216,400.0,10.0,200710,2137.0
659,HI,CHAIN PHARMACY,HI,HAWAII,9143,1.793,400.0,5.0,200801,2254.0
672,HI,CHAIN PHARMACY,HI,HAWAII,9193,0.6054,100.0,10.0,200810,2018.0
679,HI,CHAIN PHARMACY,HI,HAWAII,9193,0.3027,100.0,5.0,200905,1952.0
682,HI,CHAIN PHARMACY,HI,HAWAII,9193,0.3027,100.0,5.0,200907,1970.0
684,HI,CHAIN PHARMACY,HI,HAWAII,9193,1.36215,300.0,7.5,200910,1775.0
690,HI,CHAIN PHARMACY,HI,HAWAII,9193,1.8162,300.0,10.0,200912,1916.0
692,HI,CHAIN PHARMACY,HI,HAWAII,9193,2.4216,400.0,10.0,201002,1692.0
704,HI,CHAIN PHARMACY,HI,HAWAII,9193,0.3027,100.0,5.0,201007,1900.0
723,HI,CHAIN PHARMACY,HI,HAWAII,9143,1.793,200.0,10.0,201102,2346.0
726,HI,CHAIN PHARMACY,HI,HAWAII,9143,6.72375,1500.0,5.0,201103,2635.0
739,HI,CHAIN PHARMACY,HI,HAWAII,9193,0.45405,100.0,7.5,201111,1766.0
742,HI,CHAIN PHARMACY,HI,HAWAII,9193,1.8162,300.0,10.0,201203,1906.0
745,HI,CHAIN PHARMACY,HI,HAWAII,9193,0.9081,200.0,7.5,201205,1798.0
750,HI,CHAIN PHARMACY,HI,HAWAII,9143,7.1720000000000015,400.0,20.0,201207,2822.0
751,HI,CHAIN PHARMACY,HI,HAWAII,9143,21.516,800.0,30.0,201208,2656.0
754,HI,CHAIN PHARMACY,HI,HAWAII,9193,0.3027,100.0,5.0,201211,2082.0
763,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.793,100.0,20.0,200610,4413.0
767,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.6137,400.0,,200709,3590.0
769,HI,RETAIL PHARMACY,HI,HONOLULU,9143,17.93,500.0,40.0,200711,3904.0
773,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.6137,400.0,,200802,4117.0
779,HI,RETAIL PHARMACY,HI,HONOLULU,9143,14.344,400.0,40.0,200808,4094.0
783,HI,RETAIL PHARMACY,HI,HONOLULU,9143,0.433502575,100.0,4.8355,200809,4371.0
786,HI,RETAIL PHARMACY,HI,HONOLULU,9143,5.379,400.0,15.0,200812,4720.0
789,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,200902,3196.0
791,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.34475,300.0,5.0,200903,4464.0
799,HI,RETAIL PHARMACY,HI,HONOLULU,9193,4.5405,1000.0,7.5,200910,3351.0
801,HI,RETAIL PHARMACY,HI,HONOLULU,9143,2.6895,600.0,5.0,201002,4493.0
802,HI,RETAIL PHARMACY,HI,HONOLULU,9143,8.965,2000.0,5.0,201003,5671.0
804,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,201005,3296.0
805,HI,RETAIL PHARMACY,HI,HONOLULU,9143,5.379,1200.0,5.0,201006,5698.0
806,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,201006,3458.0
807,HI,RETAIL PHARMACY,HI,HONOLULU,9143,8.0685,300.0,30.0,201011,6033.0
808,HI,RETAIL PHARMACY,HI,HONOLULU,9193,4.5405,1000.0,7.5,201011,3253.0
813,HI,RETAIL PHARMACY,HI,HONOLULU,9193,0.3027,100.0,5.0,201105,3286.0
815,HI,RETAIL PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,201108,3367.0
827,HI,CHAIN PHARMACY,HI,HONOLULU,9193,3.6324,600.0,10.0,200704,3254.0
839,HI,CHAIN PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,200903,3516.0
846,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.45405,100.0,7.5,201010,3261.0
848,HI,CHAIN PHARMACY,HI,HONOLULU,9143,3.5860000000000003,200.0,20.0,201010,5469.0
853,HI,CHAIN PHARMACY,HI,HONOLULU,9143,2.017125,300.0,7.5,201102,5442.0
854,HI,CHAIN PHARMACY,HI,HONOLULU,9143,0.86700515,200.0,4.8355,201104,5757.0
874,HI,CHAIN PHARMACY,HI,MAUI,9143,5.7548879999999984,1200.0,5.35,200604,1458.0
877,HI,CHAIN PHARMACY,HI,MAUI,9143,0.672375,100.0,7.5,200605,1560.0
879,HI,CHAIN PHARMACY,HI,MAUI,9143,2.24125,500.0,5.0,200606,1656.0
885,HI,CHAIN PHARMACY,HI,MAUI,9143,0.672375,100.0,7.5,200609,1519.0
886,HI,CHAIN PHARMACY,HI,MAUI,9143,5.379,300.0,20.0,200612,1381.0
892,HI,CHAIN PHARMACY,HI,MAUI,9143,2.6895,600.0,5.0,200702,1653.0
900,HI,CHAIN PHARMACY,HI,MAUI,9143,7.1720000000000015,100.0,80.0,200707,1741.0
901,HI,CHAIN PHARMACY,HI,MAUI,9143,0.44825,100.0,5.0,200708,1991.0
914,HI,CHAIN PHARMACY,HI,MAUI,9143,6.72375,500.0,15.0,200808,2034.0
915,HI,CHAIN PHARMACY,HI,MAUI,9193,0.6054,100.0,10.0,200808,1224.0
918,HI,CHAIN PHARMACY,HI,MAUI,9143,32.274,1200.0,30.0,200812,2383.0
920,HI,CHAIN PHARMACY,HI,MAUI,9143,6.72375,500.0,15.0,200902,2088.0
923,HI,CHAIN PHARMACY,HI,MAUI,9193,1.8162,300.0,10.0,200904,1328.0
927,HI,CHAIN PHARMACY,HI,MAUI,9143,6.72375,500.0,15.0,200906,2921.0
931,HI,CHAIN PHARMACY,HI,MAUI,9143,7.1720000000000015,100.0,80.0,200909,2685.0
932,HI,CHAIN PHARMACY,HI,MAUI,9193,2.4216,400.0,10.0,200910,1134.0
933,HI,CHAIN PHARMACY,HI,MAUI,9143,32.274,1200.0,30.0,200912,2247.0
934,HI,CHAIN PHARMACY,HI,MAUI,9193,0.6054,100.0,10.0,200912,1212.0
937,HI,CHAIN PHARMACY,HI,MAUI,9143,1.793,100.0,20.0,201003,2799.0
938,HI,CHAIN PHARMACY,HI,MAUI,9193,3.6324,600.0,10.0,201006,1127.0
942,HI,CHAIN PHARMACY,HI,MAUI,9143,32.274,1200.0,30.0,201008,3101.0
944,HI,CHAIN PHARMACY,HI,MAUI,9143,2.24125,500.0,5.0,201009,3174.0
945,HI,CHAIN PHARMACY,HI,MAUI,9143,2.24125,500.0,5.0,201011,3110.0
948,HI,CHAIN PHARMACY,HI,MAUI,9193,1.2108,200.0,10.0,201012,1155.0
949,HI,CHAIN PHARMACY,HI,MAUI,9143,8.0685,600.0,15.0,201012,3402.0
950,HI,CHAIN PHARMACY,HI,MAUI,9193,0.3027,100.0,5.0,201101,935.0
952,HI,CHAIN PHARMACY,HI,MAUI,9143,2.6895,600.0,5.0,201102,3019.0
954,HI,CHAIN PHARMACY,HI,MAUI,9193,0.45405,100.0,7.5,201103,1176.0
955,HI,CHAIN PHARMACY,HI,MAUI,9143,6.72375,1500.0,5.0,201105,3565.0
956,HI,CHAIN PHARMACY,HI,MAUI,9143,2.24125,500.0,5.0,201106,3333.0
960,HI,CHAIN PHARMACY,HI,MAUI,9143,2.6895,600.0,5.0,201110,3073.0
961,HI,CHAIN PHARMACY,HI,MAUI,9143,8.0685,300.0,30.0,201111,3047.0
964,HI,CHAIN PHARMACY,HI,MAUI,9143,2.6895,600.0,5.0,201112,3059.0
966,HI,CHAIN PHARMACY,HI,MAUI,9193,0.45405,100.0,7.5,201201,1148.0
973,HI,CHAIN PHARMACY,HI,MAUI,9193,0.6054,100.0,10.0,201206,936.0
974,HI,CHAIN PHARMACY,HI,MAUI,9143,2.24125,500.0,5.0,201206,3102.0
976,HI,CHAIN PHARMACY,HI,MAUI,9143,32.274,1200.0,30.0,201207,2831.0
977,HI,CHAIN PHARMACY,HI,MAUI,9193,1.2108,200.0,10.0,201208,1258.0
980,HI,CHAIN PHARMACY,HI,MAUI,9143,14.344,200.0,80.0,201211,2932.0
991,HI,CHAIN PHARMACY,HI,HONOLULU,9193,1.5135,500.0,5.0,200612,3244.0
993,HI,CHAIN PHARMACY,HI,HONOLULU,9143,1.34475,300.0,5.0,200710,4024.0
1004,HI,CHAIN PHARMACY,HI,HONOLULU,9143,10.758,400.0,30.0,200908,4476.0
1005,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.45405,100.0,7.5,200909,3190.0
1009,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.6054,200.0,5.0,201002,2596.0
1010,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.3027,100.0,5.0,201004,3685.0
1022,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.3027,100.0,5.0,201103,3586.0
1023,HI,CHAIN PHARMACY,HI,HONOLULU,9143,0.44825,100.0,5.0,201103,6561.0
1025,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.6054,200.0,5.0,201106,3822.0
1030,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.3027,100.0,5.0,201110,3636.0
1039,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.6054,100.0,10.0,201212,4360.0
1043,HI,CHAIN PHARMACY,HI,HONOLULU,9143,1.34475,300.0,5.0,200701,4628.0
1053,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.45405,100.0,7.5,200908,3170.0
1060,HI,CHAIN PHARMACY,HI,HONOLULU,9143,1.793,400.0,5.0,201001,4288.0
1072,HI,CHAIN PHARMACY,HI,HONOLULU,9143,1.793,400.0,5.0,201009,5856.0
1074,HI,CHAIN PHARMACY,HI,HONOLULU,9193,1.8162,300.0,10.0,201012,3453.0
1087,HI,CHAIN PHARMACY,HI,HONOLULU,9143,0.8965,100.0,10.0,201205,6977.0
1089,HI,CHAIN PHARMACY,HI,HONOLULU,9193,0.6054,100.0,10.0,201206,3205.0
1101,HI,RETAIL PHARMACY,HI,HONOLULU,9143,2.6895,200.0,15.0,200707,3730.0
1102,HI,RETAIL PHARMACY,HI,HONOLULU,9143,21.516,300.0,80.0,200708,4043.0
1103,HI,RETAIL PHARMACY,HI,HONOLULU,9193,2.27025,500.0,7.5,200709,3101.0
1111,HI,RETAIL PHARMACY,HI,HONOLULU,9143,96.822,3600.0,30.0,200805,4068.0
1120,HI,RETAIL PHARMACY,HI,HONOLULU,9143,28.688,400.0,80.0,200810,4369.0
1135,HI,RETAIL PHARMACY,HI,HAWAII,9143,3.5860000000000003,200.0,20.0,200608,1728.0
1142,HI,RETAIL PHARMACY,HI,HAWAII,9143,3.13775,700.0,5.0,200704,1654.0
1147,HI,RETAIL PHARMACY,HI,HAWAII,9193,3.027,500.0,10.0,200708,2034.0
1162,HI,RETAIL PHARMACY,HI,HAWAII,9143,1.793,100.0,20.0,200811,1867.0
1199,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,200611,937.0
1205,HI,RETAIL PHARMACY,HI,MAUI,9193,2.27025,500.0,7.5,200704,940.0
1217,HI,RETAIL PHARMACY,HI,MAUI,9143,2.24125,500.0,5.0,200806,2042.0
1222,HI,RETAIL PHARMACY,HI,MAUI,9193,3.027,500.0,10.0,200810,1291.0
1226,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,200905,1293.0
1232,HI,RETAIL PHARMACY,HI,MAUI,9143,5.379,1200.0,5.0,200911,2338.0
1236,HI,RETAIL PHARMACY,HI,MAUI,9143,5.379,100.0,60.0,201001,2556.0
1237,HI,RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,7.5,201002,1011.0
1240,HI,RETAIL PHARMACY,HI,MAUI,9143,3.5860000000000003,400.0,10.0,201004,2964.0
1243,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,201008,1140.0
1246,HI,RETAIL PHARMACY,HI,MAUI,9193,6.0539999999999985,1000.0,10.0,201010,1080.0
1249,HI,RETAIL PHARMACY,HI,MAUI,9143,64.548,2400.0,30.0,201101,2916.0
1259,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,201104,1091.0
1265,HI,RETAIL PHARMACY,HI,MAUI,9193,3.027,500.0,10.0,201109,1033.0
1267,HI,RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,7.5,201111,1011.0
1273,HI,RETAIL PHARMACY,HI,MAUI,9193,3.027,500.0,10.0,201202,1056.0
1275,HI,RETAIL PHARMACY,HI,MAUI,9143,7.1720000000000015,200.0,40.0,201204,2911.0
1276,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,201205,1097.0
1279,HI,RETAIL PHARMACY,HI,MAUI,9193,1.5135,500.0,5.0,201207,1221.0
1282,HI,RETAIL PHARMACY,HI,MAUI,9143,0.8965,200.0,5.0,201208,2735.0
1291,HI,RETAIL PHARMACY,HI,MAUI,9193,0.45405,100.0,7.5,201211,1459.0
1292,HI,RETAIL PHARMACY,HI,MAUI,9193,1.8162,300.0,10.0,201212,1594.0
1298,HI,RETAIL PHARMACY,HI,HAWAII,9143,0.8965,100.0,10.0,200609,1643.0
1321,HI,RETAIL PHARMACY,HI,HAWAII,9143,21.516,300.0,80.0,200901,2101.0
1322,HI,RETAIL PHARMACY,HI,HAWAII,9143,2.6895,100.0,30.0,200902,1939.0
1332,HI,RETAIL PHARMACY,HI,HAWAII,9143,8.0685,600.0,15.0,200908,2151.0
1336,HI,RETAIL PHARMACY,HI,HAWAII,9143,4.4825,1000.0,5.0,201001,2256.0
1403,HI,RETAIL PHARMACY,HI,HONOLULU,9193,0.6054,100.0,10.0,201009,3550.0
1414,HI,RETAIL PHARMACY,HI,KAUAI,9143,57.37600000000001,800.0,80.0,200604,898.0
1468,HI,RETAIL PHARMACY,HI,KAUAI,9143,7.1720000000000015,100.0,80.0,200707,743.0
1469,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.5135,500.0,5.0,200708,504.0
1474,HI,RETAIL PHARMACY,HI,KAUAI,9143,0.672375,100.0,7.5,200801,1013.0
1475,HI,RETAIL PHARMACY,HI,KAUAI,9143,5.379,1200.0,5.0,200803,876.0
1476,HI,RETAIL PHARMACY,HI,KAUAI,9193,2.27025,500.0,7.5,200803,517.0
1477,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.5135,500.0,5.0,200804,506.0
1479,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.9081,200.0,7.5,200805,511.0
1480,HI,RETAIL PHARMACY,HI,KAUAI,9193,1.5135,500.0,5.0,200806,507.0
1481,HI,RETAIL PHARMACY,HI,KAUAI,9143,0.8965,200.0,5.0,200808,917.0
1482,HI,RETAIL PHARMACY,HI,KAUAI,9143,3.5860000000000003,200.0,20.0,200809,1016.0
1484,HI,RETAIL PHARMACY,HI,KAUAI,9143,2.6895,100.0,30.0,200812,1226.0
1493,HI,RETAIL PHARMACY,HI,KAUAI,9143,14.344,200.0,80.0,200907,1134.0
1499,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.9081,200.0,7.5,201001,459.0
1507,HI,RETAIL PHARMACY,HI,KAUAI,9193,3.027,500.0,10.0,201005,411.0
1509,HI,RETAIL PHARMACY,HI,KAUAI,9143,3.5860000000000003,200.0,20.0,201006,1224.0
1512,HI,RETAIL PHARMACY,HI,KAUAI,9143,16.137,600.0,30.0,201012,1028.0
1514,HI,RETAIL PHARMACY,HI,KAUAI,9143,8.0685,600.0,15.0,201101,1073.0
1517,HI,RETAIL PHARMACY,HI,KAUAI,9143,1.793,200.0,10.0,201105,972.0
1518,HI,RETAIL PHARMACY,HI,KAUAI,9143,0.8965,100.0,10.0,201106,1115.0
1519,HI,RETAIL PHARMACY,HI,KAUAI,9193,3.027,500.0,10.0,201107,392.0
1520,HI,RETAIL PHARMACY,HI,KAUAI,9143,0.86700515,200.0,4.8355,201107,952.0
1523,HI,RETAIL PHARMACY,HI,KAUAI,9143,32.274,1200.0,30.0,201110,1116.0
1528,HI,RETAIL PHARMACY,HI,KAUAI,9143,16.137,600.0,30.0,201204,999.0
1531,HI,RETAIL PHARMACY,HI,KAUAI,9143,16.137,600.0,30.0,201206,897.0
1535,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.3027,100.0,5.0,201208,437.0
1537,HI,RETAIL PHARMACY,HI,KAUAI,9193,3.027,500.0,10.0,201209,330.0
1539,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.45405,100.0,7.5,201210,470.0
1540,HI,RETAIL PHARMACY,HI,KAUAI,9193,0.45405,100.0,7.5,201212,408.0
1567,HI,RETAIL PHARMACY,HI,HONOLULU,9143,1.793,400.0,5.0,201209,6616.0
1569,HI,RETAIL PHARMACY,HI,MAUI,9193,2.27025,500.0,7.5,200608,1069.0
1574,HI,RETAIL PHARMACY,HI,MAUI,9193,3.027,500.0,10.0,200612,969.0
1586,HI,RETAIL PHARMACY,HI,MAUI,9143,0.44825,100.0,5.0,200710,1842.0
